evaluations raw_y
1 32.0000000000
79 34.0000000000
144 38.0000000000
411 40.0000000000
536 42.0000000000
1320 44.0000000000
4077 46.0000000000
5012 40.0000000000
evaluations raw_y
1 24.0000000000
4 26.0000000000
7 28.0000000000
10 34.0000000000
262 36.0000000000
339 38.0000000000
711 40.0000000000
1208 42.0000000000
2807 44.0000000000
4889 46.0000000000
5012 40.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
9 32.0000000000
15 34.0000000000
121 36.0000000000
350 38.0000000000
563 40.0000000000
750 42.0000000000
1020 44.0000000000
5012 36.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
6 28.0000000000
8 30.0000000000
27 32.0000000000
168 34.0000000000
240 36.0000000000
401 38.0000000000
543 40.0000000000
884 42.0000000000
2068 44.0000000000
5012 40.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
21 30.0000000000
54 34.0000000000
122 38.0000000000
529 40.0000000000
768 42.0000000000
1068 44.0000000000
1320 46.0000000000
5012 46.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
4 26.0000000000
5 30.0000000000
118 32.0000000000
231 36.0000000000
541 38.0000000000
735 40.0000000000
833 42.0000000000
1106 44.0000000000
4545 46.0000000000
5012 42.0000000000
evaluations raw_y
1 24.0000000000
3 26.0000000000
6 30.0000000000
18 32.0000000000
23 38.0000000000
451 40.0000000000
739 42.0000000000
5012 42.0000000000
evaluations raw_y
1 24.0000000000
2 30.0000000000
5 32.0000000000
113 34.0000000000
128 36.0000000000
344 38.0000000000
517 40.0000000000
952 42.0000000000
1487 44.0000000000
2713 46.0000000000
5012 44.0000000000
evaluations raw_y
1 28.0000000000
5 30.0000000000
35 32.0000000000
106 34.0000000000
180 36.0000000000
221 38.0000000000
457 40.0000000000
738 42.0000000000
805 44.0000000000
1209 46.0000000000
5012 42.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
14 32.0000000000
26 34.0000000000
29 36.0000000000
383 38.0000000000
596 40.0000000000
833 42.0000000000
1003 44.0000000000
5012 38.0000000000
evaluations raw_y
1 22.0000000000
3 24.0000000000
4 26.0000000000
9 28.0000000000
10 30.0000000000
27 34.0000000000
126 36.0000000000
717 38.0000000000
1089 40.0000000000
1539 42.0000000000
2596 44.0000000000
5012 42.0000000000
evaluations raw_y
1 34.0000000000
180 36.0000000000
316 38.0000000000
679 40.0000000000
743 42.0000000000
1435 44.0000000000
2071 46.0000000000
5012 44.0000000000
evaluations raw_y
1 24.0000000000
3 30.0000000000
113 34.0000000000
241 36.0000000000
539 40.0000000000
800 42.0000000000
2190 44.0000000000
5012 42.0000000000
evaluations raw_y
1 22.0000000000
3 24.0000000000
4 26.0000000000
24 28.0000000000
27 30.0000000000
31 34.0000000000
429 40.0000000000
561 42.0000000000
1018 44.0000000000
1427 46.0000000000
5012 40.0000000000
evaluations raw_y
1 30.0000000000
3 34.0000000000
322 36.0000000000
377 40.0000000000
560 42.0000000000
803 44.0000000000
1415 46.0000000000
5012 46.0000000000
evaluations raw_y
1 22.0000000000
3 26.0000000000
4 30.0000000000
7 34.0000000000
209 38.0000000000
346 40.0000000000
1006 42.0000000000
1233 44.0000000000
1645 46.0000000000
5012 38.0000000000
evaluations raw_y
1 20.0000000000
3 22.0000000000
5 26.0000000000
7 30.0000000000
84 32.0000000000
234 34.0000000000
437 36.0000000000
834 38.0000000000
1163 40.0000000000
1431 42.0000000000
1584 44.0000000000
5012 40.0000000000
evaluations raw_y
1 28.0000000000
8 30.0000000000
24 32.0000000000
178 36.0000000000
280 38.0000000000
483 40.0000000000
538 42.0000000000
1431 44.0000000000
4391 46.0000000000
5012 42.0000000000
evaluations raw_y
1 26.0000000000
7 28.0000000000
18 30.0000000000
37 32.0000000000
114 34.0000000000
208 36.0000000000
309 38.0000000000
499 40.0000000000
534 42.0000000000
940 44.0000000000
5012 40.0000000000
evaluations raw_y
1 28.0000000000
12 30.0000000000
31 32.0000000000
151 34.0000000000
248 36.0000000000
511 40.0000000000
913 42.0000000000
1006 44.0000000000
2818 46.0000000000
5012 40.0000000000
