evaluations raw_y
1 22.0000000000
3 24.0000000000
4 26.0000000000
5 30.0000000000
210 32.0000000000
323 34.0000000000
666 36.0000000000
880 38.0000000000
3264 40.0000000000
5000 22.0000000000
evaluations raw_y
1 24.0000000000
3 28.0000000000
4 30.0000000000
52 32.0000000000
144 34.0000000000
812 36.0000000000
1445 38.0000000000
5000 26.0000000000
evaluations raw_y
1 28.0000000000
200 30.0000000000
392 32.0000000000
396 34.0000000000
740 38.0000000000
5000 20.0000000000
evaluations raw_y
1 24.0000000000
4 28.0000000000
6 30.0000000000
482 34.0000000000
1248 38.0000000000
5000 22.0000000000
evaluations raw_y
1 32.0000000000
1040 34.0000000000
1968 36.0000000000
2050 38.0000000000
5000 22.0000000000
evaluations raw_y
1 30.0000000000
374 32.0000000000
704 34.0000000000
1960 36.0000000000
5000 24.0000000000
evaluations raw_y
1 28.0000000000
2 30.0000000000
475 32.0000000000
576 34.0000000000
964 36.0000000000
2682 38.0000000000
5000 32.0000000000
evaluations raw_y
1 26.0000000000
2 32.0000000000
568 34.0000000000
920 36.0000000000
2793 38.0000000000
5000 20.0000000000
evaluations raw_y
1 20.0000000000
2 30.0000000000
437 32.0000000000
494 34.0000000000
731 38.0000000000
5000 30.0000000000
evaluations raw_y
1 18.0000000000
3 22.0000000000
4 30.0000000000
787 32.0000000000
802 34.0000000000
822 36.0000000000
2743 38.0000000000
5000 24.0000000000
evaluations raw_y
1 28.0000000000
3 32.0000000000
219 34.0000000000
385 36.0000000000
723 38.0000000000
5000 30.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
4 34.0000000000
1094 36.0000000000
5000 26.0000000000
evaluations raw_y
1 20.0000000000
2 24.0000000000
3 30.0000000000
132 32.0000000000
275 34.0000000000
1120 36.0000000000
1638 40.0000000000
5000 28.0000000000
evaluations raw_y
1 26.0000000000
3 28.0000000000
52 30.0000000000
65 32.0000000000
72 34.0000000000
250 36.0000000000
5000 28.0000000000
evaluations raw_y
1 28.0000000000
224 30.0000000000
328 32.0000000000
840 34.0000000000
1879 36.0000000000
5000 22.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
3 26.0000000000
43 28.0000000000
118 30.0000000000
339 32.0000000000
539 36.0000000000
3162 38.0000000000
5000 34.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
387 30.0000000000
432 32.0000000000
444 34.0000000000
631 36.0000000000
2246 38.0000000000
5000 20.0000000000
evaluations raw_y
1 28.0000000000
4 30.0000000000
299 32.0000000000
464 36.0000000000
5000 22.0000000000
evaluations raw_y
1 30.0000000000
107 32.0000000000
538 34.0000000000
2122 36.0000000000
3298 38.0000000000
5000 26.0000000000
evaluations raw_y
1 28.0000000000
121 30.0000000000
138 32.0000000000
630 34.0000000000
808 36.0000000000
1384 38.0000000000
5000 32.0000000000
