evaluations raw_y
1 1.0477787091
2 1.1737089202
3 1.4585764294
7 1.5451174289
23 1.6425755585
28 1.9500780031
29 2.3277467412
312 2.5562372188
5012 0.8090614887
evaluations raw_y
1 1.0339123242
2 1.8355359765
146 2.0798668885
165 2.2603978300
184 2.3629489603
431 2.3992322457
646 2.5562372188
4898 2.5987525988
5012 1.2487512488
evaluations raw_y
1 1.2690355330
3 1.2899896801
4 1.4318442153
13 1.6087516088
19 1.7730496454
104 1.8796992481
114 2.0000000000
339 2.6881720430
5012 0.9637625289
evaluations raw_y
1 1.3935340022
4 1.5923566879
5 1.9747235387
139 2.0525451560
364 2.4366471735
848 2.5562372188
4854 2.6881720430
5012 1.0008006405
evaluations raw_y
1 1.0204081633
2 1.8142235123
31 1.9747235387
228 2.0798668885
252 2.1663778163
280 2.2281639929
748 2.2935779817
769 2.3277467412
1170 2.3629489603
1700 2.9976019185
5012 0.8871540099
evaluations raw_y
1 0.8350033400
2 1.5299877601
3 2.3629489603
97 2.5150905433
722 2.5562372188
2073 2.6427061311
2743 2.7352297593
5012 1.1649580615
evaluations raw_y
1 1.2195121951
2 1.3572204126
8 1.4188422247
18 1.4450867052
23 1.9260400616
84 2.1968365554
95 2.6881720430
2849 2.7352297593
5012 1.0072522160
evaluations raw_y
1 0.8771929825
2 1.0339123242
3 1.3691128149
7 1.7531556802
59 2.0798668885
435 2.1079258010
567 2.1663778163
650 2.3992322457
860 2.4752475248
1849 2.5150905433
2283 2.5562372188
3167 2.5987525988
3433 2.6881720430
3768 3.2467532468
5012 1.6600265604
evaluations raw_y
1 1.4188422247
4 2.0000000000
41 2.4366471735
3646 2.8868360277
5012 1.5605493134
evaluations raw_y
1 1.2899896801
3 1.6778523490
35 2.0259319287
176 2.8868360277
5012 1.3116474292
evaluations raw_y
1 0.7730364873
2 1.0072522160
3 1.2100677638
8 1.4318442153
9 2.0259319287
68 2.1367521368
400 2.1968365554
727 2.2935779817
3006 2.4752475248
3229 2.5150905433
4815 2.6427061311
5012 1.3455328310
evaluations raw_y
1 0.9077705156
2 1.0407993339
5 1.4318442153
12 1.7531556802
45 1.7730496454
171 1.8573551263
172 2.0259319287
445 2.1663778163
938 2.3277467412
2245 2.4752475248
2776 2.8868360277
5012 1.4723203769
evaluations raw_y
1 0.8771929825
2 0.9349289454
3 0.9881422925
4 1.0841283608
6 1.4188422247
7 1.9260400616
12 1.9500780031
487 2.1968365554
893 2.3277467412
1098 2.3629489603
1680 2.3992322457
2034 2.5150905433
5012 1.7146776406
evaluations raw_y
1 0.8821453776
2 1.4188422247
3 1.4863258026
6 1.8573551263
100 2.0798668885
137 2.3992322457
737 2.4752475248
1288 2.5562372188
3622 2.9976019185
5012 1.3691128149
evaluations raw_y
1 1.1230907457
4 1.3227513228
12 1.4450867052
13 1.4723203769
21 1.5605493134
27 1.5923566879
35 2.0000000000
94 2.2281639929
839 2.3629489603
1354 2.5987525988
5012 0.9130752374
evaluations raw_y
1 0.7926442613
4 1.3340448239
6 1.4318442153
13 1.7531556802
15 1.8355359765
241 2.1367521368
462 2.2281639929
562 2.2935779817
1552 2.4366471735
1773 2.4752475248
3001 2.5150905433
3944 2.6427061311
5012 1.0137875101
evaluations raw_y
1 1.1394712853
2 1.4188422247
9 1.4318442153
12 2.0798668885
117 2.1968365554
170 2.2603978300
627 2.5150905433
1006 3.1172069825
5012 1.2794268168
evaluations raw_y
1 0.8440243079
2 1.2487512488
12 1.4723203769
25 1.6778523490
36 1.7337031900
39 1.9260400616
97 2.3992322457
314 2.5562372188
2810 2.8344671202
2867 3.0562347188
4360 3.1172069825
5012 1.2690355330
evaluations raw_y
1 1.4060742407
4 1.5605493134
7 1.6778523490
8 1.7337031900
12 1.7531556802
89 1.8573551263
152 2.1367521368
1065 2.2281639929
1244 2.5987525988
2959 2.6881720430
5012 1.4318442153
evaluations raw_y
1 0.9238728751
2 0.9758001561
4 1.1737089202
7 1.1916110582
10 1.6254876463
39 2.2603978300
44 2.3992322457
2472 2.4366471735
3646 2.5150905433
5012 1.3227513228
