evaluations raw_y
1 1.0477787091
2 1.1737089202
3 1.4585764294
5 1.8142235123
16 2.1663778163
81 2.6881720430
95 2.7352297593
98 3.1806615776
287 3.3875338753
309 3.4626038781
5016 3.3875338753
evaluations raw_y
1 1.0993843448
5 1.8573551263
42 2.7352297593
5016 2.5562372188
evaluations raw_y
1 1.4585764294
10 1.5451174289
28 1.7730496454
52 2.0259319287
77 2.2935779817
116 2.7352297593
5016 2.7352297593
evaluations raw_y
1 1.2794268168
4 1.5006002401
23 1.6087516088
34 1.7531556802
71 1.9260400616
122 2.1367521368
134 2.2603978300
280 2.4366471735
460 2.7839643653
990 2.8344671202
2509 2.8868360277
5016 2.8868360277
evaluations raw_y
1 1.3691128149
6 1.6087516088
9 1.8355359765
27 2.3629489603
199 2.5150905433
228 3.1172069825
422 3.2467532468
5016 3.2467532468
evaluations raw_y
1 0.8305647841
3 0.9944311854
6 1.0917030568
7 1.4450867052
21 1.6087516088
30 2.0259319287
53 2.3277467412
76 2.3992322457
98 2.5150905433
142 2.9411764706
395 3.0562347188
5016 3.0562347188
evaluations raw_y
1 0.6702412869
2 0.8007687380
3 1.0339123242
4 1.0477787091
5 1.5299877601
6 1.5762925599
11 1.6600265604
24 1.6960651289
25 2.0000000000
170 2.2935779817
314 2.3629489603
391 2.5150905433
1660 2.5987525988
1773 2.7352297593
5016 2.7352297593
evaluations raw_y
1 1.6960651289
13 2.6427061311
33 2.7839643653
869 3.3875338753
5016 3.3875338753
evaluations raw_y
1 1.3455328310
2 1.5299877601
22 2.1663778163
113 2.3629489603
121 2.4366471735
141 2.6881720430
208 2.7352297593
245 2.8344671202
388 2.9411764706
741 3.1172069825
5016 3.1172069825
evaluations raw_y
1 1.0072522160
2 1.2291052114
4 1.2487512488
12 1.5299877601
22 1.8142235123
113 1.8796992481
170 2.3277467412
208 2.3629489603
237 2.4366471735
277 2.6881720430
319 2.9976019185
5016 2.8868360277
evaluations raw_y
1 0.5404236922
2 1.0841283608
7 1.3455328310
9 1.7146776406
33 2.2281639929
142 2.4366471735
310 2.4752475248
451 3.1806615776
5016 3.1806615776
evaluations raw_y
1 1.0841283608
2 1.3455328310
4 1.9025875190
59 2.1367521368
73 2.4752475248
117 2.5150905433
287 2.6427061311
5016 2.3629489603
evaluations raw_y
1 1.3007284079
2 1.5605493134
7 1.9747235387
128 2.0798668885
227 2.1968365554
241 2.3277467412
267 2.5562372188
316 2.6881720430
654 3.0562347188
5016 3.0562347188
evaluations raw_y
1 1.1071744907
6 1.1312217195
10 1.8573551263
22 2.1663778163
30 2.2935779817
43 2.8868360277
78 2.9411764706
5016 2.7839643653
evaluations raw_y
1 1.0766580534
2 1.1825922422
8 1.4723203769
19 1.6087516088
29 1.9260400616
90 2.3629489603
133 2.4366471735
152 2.5562372188
206 2.7352297593
308 2.8868360277
373 2.9411764706
1350 3.5410764873
5016 3.5410764873
evaluations raw_y
1 1.0072522160
2 1.0993843448
5 1.2487512488
7 1.3812154696
8 1.4450867052
17 1.4723203769
32 1.5451174289
37 1.6087516088
38 1.6778523490
74 1.9025875190
123 1.9260400616
130 2.2281639929
149 2.4752475248
192 2.5150905433
258 2.6427061311
357 2.7352297593
376 2.8344671202
421 2.8868360277
473 3.1806615776
731 3.8940809969
5016 2.8868360277
evaluations raw_y
1 1.6254876463
35 1.6778523490
96 1.9025875190
104 1.9747235387
159 2.1367521368
213 2.3629489603
271 2.5987525988
284 2.6427061311
405 2.7839643653
5016 2.7839643653
evaluations raw_y
1 0.6453278265
2 1.1737089202
3 1.7146776406
37 1.7531556802
44 1.8355359765
46 1.9025875190
64 2.0798668885
101 2.6427061311
278 2.6881720430
283 2.7352297593
378 2.7839643653
3543 2.8868360277
4056 2.9411764706
5016 2.9411764706
evaluations raw_y
1 1.4060742407
3 1.4863258026
4 1.6778523490
13 1.7730496454
17 1.8573551263
41 1.9500780031
48 2.5562372188
435 2.7352297593
442 2.9411764706
470 3.0562347188
5016 3.0562347188
evaluations raw_y
1 1.2588116818
2 1.3455328310
3 2.1079258010
183 2.1968365554
270 2.5987525988
323 2.6427061311
403 2.6881720430
521 3.3875338753
619 3.6231884058
5016 3.6231884058
