evaluations raw_y
1 32.0000000000
11 36.0000000000
174 38.0000000000
261 40.0000000000
320 42.0000000000
410 44.0000000000
5048 42.0000000000
evaluations raw_y
1 26.0000000000
3 30.0000000000
18 32.0000000000
48 34.0000000000
175 36.0000000000
237 38.0000000000
292 40.0000000000
370 42.0000000000
386 44.0000000000
1818 46.0000000000
5048 42.0000000000
evaluations raw_y
1 24.0000000000
5 28.0000000000
7 30.0000000000
83 34.0000000000
199 36.0000000000
351 38.0000000000
413 40.0000000000
577 42.0000000000
580 44.0000000000
785 46.0000000000
5048 42.0000000000
evaluations raw_y
1 24.0000000000
4 30.0000000000
17 32.0000000000
112 34.0000000000
164 36.0000000000
180 38.0000000000
292 40.0000000000
313 42.0000000000
621 44.0000000000
5048 38.0000000000
evaluations raw_y
1 26.0000000000
4 28.0000000000
19 30.0000000000
38 34.0000000000
283 36.0000000000
413 38.0000000000
525 40.0000000000
2161 42.0000000000
4951 44.0000000000
5048 40.0000000000
evaluations raw_y
1 24.0000000000
3 26.0000000000
6 30.0000000000
68 32.0000000000
167 34.0000000000
176 36.0000000000
225 38.0000000000
373 42.0000000000
1398 44.0000000000
5048 42.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
4 34.0000000000
90 36.0000000000
276 38.0000000000
309 40.0000000000
437 42.0000000000
543 44.0000000000
5048 42.0000000000
evaluations raw_y
1 24.0000000000
3 26.0000000000
9 34.0000000000
81 36.0000000000
206 38.0000000000
255 40.0000000000
297 42.0000000000
322 44.0000000000
446 46.0000000000
1195 48.0000000000
5048 40.0000000000
evaluations raw_y
1 22.0000000000
3 26.0000000000
6 30.0000000000
13 32.0000000000
83 34.0000000000
200 36.0000000000
248 38.0000000000
304 40.0000000000
348 42.0000000000
517 44.0000000000
767 46.0000000000
1052 48.0000000000
5048 46.0000000000
evaluations raw_y
1 24.0000000000
3 30.0000000000
5 34.0000000000
149 36.0000000000
203 40.0000000000
326 42.0000000000
466 46.0000000000
5048 44.0000000000
evaluations raw_y
1 26.0000000000
8 28.0000000000
9 34.0000000000
71 40.0000000000
277 42.0000000000
1161 44.0000000000
2744 46.0000000000
5048 42.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
3 28.0000000000
35 34.0000000000
219 36.0000000000
246 38.0000000000
420 40.0000000000
520 44.0000000000
5048 40.0000000000
evaluations raw_y
1 28.0000000000
12 30.0000000000
69 32.0000000000
93 34.0000000000
179 36.0000000000
313 38.0000000000
354 40.0000000000
846 42.0000000000
1165 44.0000000000
2888 46.0000000000
5048 44.0000000000
evaluations raw_y
1 22.0000000000
3 30.0000000000
18 32.0000000000
72 34.0000000000
79 38.0000000000
413 42.0000000000
639 44.0000000000
715 46.0000000000
3410 48.0000000000
5048 38.0000000000
evaluations raw_y
1 26.0000000000
3 30.0000000000
9 32.0000000000
40 36.0000000000
321 40.0000000000
508 42.0000000000
522 44.0000000000
706 46.0000000000
5048 44.0000000000
evaluations raw_y
1 26.0000000000
7 28.0000000000
58 30.0000000000
92 34.0000000000
181 36.0000000000
245 38.0000000000
296 40.0000000000
343 42.0000000000
445 44.0000000000
5048 44.0000000000
evaluations raw_y
1 30.0000000000
60 34.0000000000
154 36.0000000000
295 38.0000000000
375 40.0000000000
446 42.0000000000
732 44.0000000000
2664 46.0000000000
5048 38.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
20 30.0000000000
28 34.0000000000
191 36.0000000000
194 38.0000000000
363 40.0000000000
1586 42.0000000000
2012 44.0000000000
4801 46.0000000000
5048 40.0000000000
evaluations raw_y
1 34.0000000000
95 36.0000000000
149 38.0000000000
252 40.0000000000
430 42.0000000000
1045 44.0000000000
2829 46.0000000000
4702 48.0000000000
5048 44.0000000000
evaluations raw_y
1 20.0000000000
2 22.0000000000
4 26.0000000000
5 28.0000000000
8 30.0000000000
27 34.0000000000
81 36.0000000000
179 38.0000000000
394 40.0000000000
659 42.0000000000
5048 42.0000000000
