evaluations raw_y
1 1.0477787091
2 1.1737089202
3 1.4585764294
7 1.5451174289
31 1.6254876463
54 1.9260400616
93 2.3277467412
691 2.4366471735
824 2.9411764706
1180 3.1806615776
1819 3.2467532468
1924 3.3156498674
2067 3.4626038781
2466 3.7091988131
5012 1.0204081633
evaluations raw_y
1 0.7229612493
2 1.1150758252
4 1.1916110582
5 1.4318442153
11 1.5923566879
19 1.6960651289
47 2.1663778163
223 2.1968365554
561 2.2935779817
754 2.6427061311
1094 2.8344671202
2195 2.8868360277
5012 0.9184423218
evaluations raw_y
1 0.6197322757
2 1.1230907457
6 1.2100677638
8 1.5151515152
11 1.6254876463
12 1.7146776406
28 1.8573551263
291 2.1367521368
414 2.1968365554
758 2.2603978300
1000 2.3277467412
1141 2.5150905433
1199 2.6881720430
1291 2.7352297593
2007 2.8344671202
3118 3.0562347188
3290 3.1806615776
5012 1.2794268168
evaluations raw_y
1 1.1737089202
3 1.2487512488
7 1.6087516088
17 2.0798668885
163 2.1367521368
389 2.1663778163
623 2.2935779817
763 2.4366471735
970 2.5987525988
1040 2.7352297593
1783 3.1172069825
5012 1.6425755585
evaluations raw_y
1 1.0620220901
3 1.3812154696
4 2.4752475248
956 2.8868360277
1166 3.3156498674
1997 3.7993920973
5012 1.0993843448
evaluations raw_y
1 1.3227513228
7 1.3812154696
20 1.4450867052
29 1.5006002401
33 1.5762925599
41 1.7337031900
70 1.8573551263
137 2.3992322457
553 2.6427061311
899 3.1172069825
965 3.5410764873
5012 1.1825922422
evaluations raw_y
1 1.3340448239
6 1.7934002869
23 2.2603978300
360 2.3629489603
487 2.7352297593
913 2.8868360277
1870 3.3156498674
5012 1.1150758252
evaluations raw_y
1 0.6645401382
2 1.2100677638
10 1.5151515152
30 1.5605493134
33 1.6425755585
47 1.7337031900
76 1.9260400616
106 2.1663778163
127 2.2281639929
532 2.4752475248
1471 3.1172069825
5012 0.6971556051
evaluations raw_y
1 1.5605493134
8 1.6778523490
21 1.6960651289
39 1.9260400616
192 2.2281639929
215 2.5987525988
604 2.6881720430
720 2.8344671202
891 2.9411764706
898 3.4626038781
2287 3.5410764873
5012 2.1079258010
evaluations raw_y
1 0.7196315486
2 1.6960651289
37 1.8573551263
128 2.0000000000
194 2.1663778163
587 2.1968365554
714 2.3992322457
840 2.5987525988
1626 2.7352297593
2054 2.8868360277
2166 2.9411764706
2575 3.4626038781
3035 3.6231884058
5012 1.4060742407
evaluations raw_y
1 1.5762925599
4 1.8142235123
38 1.9260400616
106 2.2935779817
764 2.5562372188
919 2.6427061311
1044 3.0562347188
3049 3.1806615776
5012 1.0271158587
evaluations raw_y
1 1.1150758252
2 1.2588116818
3 1.6087516088
13 1.6778523490
16 1.9500780031
63 2.0525451560
266 2.0798668885
418 2.5150905433
438 2.5562372188
445 2.9411764706
1097 2.9976019185
1641 3.1806615776
2126 3.4626038781
5012 1.5762925599
evaluations raw_y
1 1.2195121951
2 1.2794268168
4 1.5762925599
27 1.9500780031
163 2.3629489603
1267 2.4752475248
1676 2.6881720430
1984 3.1172069825
5012 1.1394712853
evaluations raw_y
1 1.3935340022
4 1.6254876463
16 1.9500780031
82 2.0259319287
93 2.0798668885
168 2.1968365554
200 2.2603978300
750 2.2935779817
837 2.3629489603
1155 2.7839643653
1342 2.8344671202
3072 2.8868360277
5012 1.2487512488
evaluations raw_y
1 0.8532423208
2 1.4060742407
4 1.6960651289
18 1.7531556802
45 2.0000000000
63 2.0525451560
237 2.3277467412
736 2.3992322457
867 2.6427061311
970 2.8344671202
1418 3.0562347188
1559 3.5410764873
2347 3.6231884058
5012 1.5451174289
evaluations raw_y
1 0.9293680297
2 1.1150758252
3 1.3007284079
5 1.5451174289
7 1.6087516088
19 2.2603978300
79 2.2935779817
457 2.5562372188
1343 2.5987525988
1403 2.6427061311
1547 2.7352297593
2330 3.3875338753
5012 0.9520182788
evaluations raw_y
1 1.4450867052
3 1.4863258026
10 1.6425755585
18 1.9500780031
198 1.9747235387
270 2.2935779817
441 2.3992322457
722 2.5987525988
1843 2.7839643653
2102 3.6231884058
5012 1.5451174289
evaluations raw_y
1 1.6960651289
52 2.8344671202
2393 2.9411764706
2880 2.9976019185
5012 1.2690355330
evaluations raw_y
1 0.7331378299
2 1.1230907457
4 1.1916110582
8 1.9260400616
214 2.0259319287
269 2.1079258010
363 2.1367521368
442 2.9411764706
706 2.9976019185
1929 3.3875338753
5012 1.3455328310
evaluations raw_y
1 1.4060742407
7 1.5299877601
25 1.9260400616
40 2.1079258010
54 2.1367521368
330 2.2281639929
418 2.2935779817
894 2.3277467412
1340 2.5150905433
1803 2.9976019185
3220 3.1806615776
5012 1.0339123242
