evaluations raw_y
1 0.7130633200
3 1.2195121951
4 1.2487512488
6 1.4585764294
10 1.4863258026
24 1.6960651289
34 1.9025875190
246 1.9260400616
272 2.0259319287
274 2.3629489603
1191 2.6881720430
4594 3.2467532468
5005 0.5827505828
evaluations raw_y
1 1.1649580615
2 1.6600265604
7 1.7730496454
21 2.0000000000
25 2.5150905433
1855 2.8344671202
5005 1.6960651289
evaluations raw_y
1 1.1649580615
4 1.5605493134
8 1.7531556802
45 1.7730496454
63 2.0798668885
104 2.1367521368
1375 2.2603978300
1476 2.8868360277
5005 1.1230907457
evaluations raw_y
1 1.0204081633
2 1.1563367253
3 1.4188422247
5 1.6960651289
20 1.8355359765
42 1.9260400616
318 2.0525451560
411 2.2935779817
1508 2.7352297593
4078 2.8344671202
5005 1.0477787091
evaluations raw_y
1 1.1394712853
3 1.7531556802
28 1.8573551263
29 2.4366471735
1430 3.1172069825
5005 1.7146776406
evaluations raw_y
1 1.4318442153
10 1.6087516088
55 1.6254876463
76 1.8355359765
88 1.8796992481
121 2.0798668885
592 2.2603978300
1636 2.5987525988
5005 0.9293680297
evaluations raw_y
1 1.1478420569
8 1.2794268168
9 1.4863258026
15 1.7531556802
23 1.7934002869
35 1.9260400616
213 2.0525451560
402 2.3277467412
423 2.7839643653
5005 1.1071744907
evaluations raw_y
1 1.5151515152
7 1.6778523490
8 2.0798668885
32 2.5562372188
2438 2.6881720430
5005 1.7146776406
evaluations raw_y
1 0.9077705156
2 1.6425755585
13 1.9500780031
41 1.9747235387
120 2.0000000000
230 2.0525451560
232 2.1367521368
559 2.2281639929
701 2.2603978300
1201 2.5562372188
4930 2.6427061311
5005 0.8048937540
evaluations raw_y
1 0.8771929825
2 1.1230907457
5 1.2291052114
9 1.8142235123
17 1.8796992481
29 2.3629489603
97 2.5150905433
1024 2.7352297593
2980 3.0562347188
5005 0.7692307692
evaluations raw_y
1 1.6254876463
30 1.9260400616
58 2.0798668885
120 2.1968365554
741 2.5562372188
2232 2.5987525988
5005 1.3691128149
evaluations raw_y
1 1.3691128149
9 1.3812154696
11 1.4188422247
15 1.5451174289
20 1.6087516088
22 1.8142235123
36 1.8573551263
107 2.0798668885
362 2.3277467412
708 2.4366471735
1381 2.5150905433
1537 2.5987525988
3584 3.0562347188
5005 1.2588116818
evaluations raw_y
1 1.4318442153
6 1.5923566879
14 1.7730496454
25 2.1079258010
256 2.1367521368
702 2.2281639929
1282 2.3277467412
1690 2.4366471735
5005 1.3227513228
evaluations raw_y
1 1.1563367253
2 1.5299877601
22 1.6425755585
30 1.7730496454
499 1.9500780031
696 2.1367521368
1098 2.3629489603
5005 1.3227513228
evaluations raw_y
1 1.1478420569
3 1.3691128149
5 1.4188422247
10 1.7337031900
11 1.7730496454
105 1.8573551263
115 1.8796992481
149 2.0798668885
165 2.4752475248
3188 2.5150905433
5005 1.4450867052
evaluations raw_y
1 0.9077705156
2 1.0766580534
6 1.3572204126
12 1.7934002869
242 1.9025875190
282 2.0259319287
1127 2.1663778163
1326 2.9411764706
5005 1.1312217195
evaluations raw_y
1 1.2690355330
13 1.6600265604
24 1.6778523490
73 1.9500780031
189 2.3992322457
1016 2.4366471735
1655 2.6881720430
5005 1.5006002401
evaluations raw_y
1 1.5923566879
47 1.6778523490
71 1.8573551263
149 2.1079258010
784 2.2281639929
788 2.3629489603
1584 2.6881720430
5005 1.1916110582
evaluations raw_y
1 1.0620220901
2 1.2588116818
3 1.3812154696
27 1.8355359765
120 1.8796992481
140 1.9025875190
156 2.0259319287
239 2.1367521368
290 2.3629489603
449 2.3992322457
1113 2.5987525988
5005 1.1394712853
evaluations raw_y
1 1.5923566879
29 2.1079258010
909 2.1968365554
1040 2.2935779817
1499 2.6881720430
5005 1.6425755585
