evaluations raw_y
1 0.7130633200
2 0.8871540099
3 0.9025270758
4 1.0339123242
23 1.3572204126
27 1.4450867052
28 1.6960651289
32 1.8355359765
82 2.0259319287
375 2.0798668885
459 2.2281639929
512 2.2603978300
676 2.5150905433
5000 1.2100677638
evaluations raw_y
1 1.0204081633
2 1.0993843448
3 1.8355359765
51 1.9500780031
155 2.2935779817
1760 2.5987525988
5000 0.6731287022
evaluations raw_y
1 1.1649580615
5 1.2794268168
16 1.3007284079
18 1.6087516088
23 1.7730496454
28 1.8142235123
107 1.9500780031
184 2.1367521368
707 2.3629489603
793 2.5150905433
1663 3.1172069825
4269 3.4626038781
5000 0.8922198430
evaluations raw_y
1 1.0917030568
7 1.1071744907
10 1.1478420569
21 1.2588116818
27 1.3572204126
41 1.3935340022
42 1.5151515152
99 1.7146776406
108 1.8573551263
159 1.9260400616
160 2.1367521368
283 2.2603978300
355 2.5987525988
1708 2.7352297593
5000 0.8007687380
evaluations raw_y
1 0.8007687380
2 1.1312217195
6 1.3227513228
7 1.8355359765
9 2.1968365554
14 2.4752475248
1831 2.5987525988
5000 1.3455328310
evaluations raw_y
1 1.0993843448
2 1.2388503469
10 1.9747235387
17 2.1079258010
370 2.1367521368
804 2.5150905433
5000 1.0407993339
evaluations raw_y
1 1.5299877601
5 1.6778523490
9 2.1663778163
75 2.1968365554
331 2.2281639929
791 2.3629489603
1633 2.4752475248
1659 2.8344671202
1844 3.3156498674
5000 1.0548523207
evaluations raw_y
1 0.8440243079
2 1.1478420569
4 1.5151515152
40 1.6778523490
135 1.7146776406
143 1.8355359765
245 1.8573551263
249 1.9260400616
313 2.0000000000
726 2.4366471735
4772 2.5562372188
5000 0.8871540099
evaluations raw_y
1 1.0339123242
5 1.1825922422
9 1.2690355330
13 1.3812154696
18 1.5299877601
37 1.7337031900
46 1.9025875190
74 1.9260400616
173 2.0798668885
1122 2.4366471735
4244 2.4752475248
5000 1.1071744907
evaluations raw_y
1 1.4188422247
4 1.9500780031
247 2.0798668885
268 2.1663778163
1415 2.2935779817
1556 2.3992322457
1752 2.5150905433
3854 2.7352297593
5000 1.2007684918
evaluations raw_y
1 1.2588116818
2 1.3227513228
43 1.4060742407
45 1.6425755585
68 1.6960651289
75 2.0525451560
92 2.2603978300
1073 2.3992322457
2069 2.5150905433
3041 2.5987525988
5000 0.6909894970
evaluations raw_y
1 0.9349289454
2 1.4450867052
6 1.4585764294
11 1.4723203769
13 1.8142235123
124 2.0259319287
341 2.0525451560
508 2.1968365554
800 2.3277467412
1757 2.3992322457
3610 2.5150905433
5000 0.8486082824
evaluations raw_y
1 0.9520182788
3 1.1478420569
5 1.3935340022
8 1.4585764294
10 1.4863258026
11 1.5006002401
19 1.6960651289
35 1.7531556802
46 1.8142235123
65 1.9260400616
86 2.4366471735
201 2.4752475248
1675 2.6881720430
5000 1.1394712853
evaluations raw_y
1 1.1478420569
4 1.2195121951
6 1.2388503469
12 2.1968365554
72 2.4366471735
336 2.7839643653
5000 0.7507507508
evaluations raw_y
1 1.0548523207
3 1.1230907457
5 1.3007284079
7 1.3935340022
26 1.4060742407
34 1.5299877601
51 1.7730496454
182 1.8796992481
184 1.9747235387
204 2.3629489603
922 2.6427061311
5000 1.1150758252
evaluations raw_y
1 0.7066139062
3 0.8871540099
6 1.3116474292
16 1.4723203769
18 1.7146776406
43 2.0525451560
247 2.1968365554
998 2.3277467412
1309 2.5150905433
4016 3.3156498674
5000 1.2690355330
evaluations raw_y
1 0.6617257808
2 1.0271158587
3 1.0993843448
4 1.2588116818
5 1.4188422247
16 1.5762925599
22 1.8796992481
73 2.0798668885
437 2.2603978300
1547 2.6427061311
2806 2.8344671202
5000 1.3116474292
evaluations raw_y
1 0.6297229219
2 1.6254876463
110 1.6778523490
114 1.7934002869
119 1.8355359765
152 1.8796992481
160 2.0000000000
288 2.1663778163
367 2.2281639929
476 2.2603978300
483 2.5987525988
2502 2.6881720430
4356 3.1172069825
5000 1.0620220901
evaluations raw_y
1 0.4437344693
2 1.1071744907
4 1.1150758252
5 1.7934002869
44 1.8142235123
83 1.8573551263
133 2.1367521368
1296 2.1663778163
2465 2.2603978300
2668 2.3629489603
3411 2.4752475248
5000 1.1916110582
evaluations raw_y
1 0.7196315486
2 1.0008006405
3 1.3116474292
6 1.3572204126
8 1.7934002869
55 2.0000000000
68 2.0798668885
127 2.1968365554
343 2.4752475248
764 2.5987525988
5000 1.0339123242
