evaluations raw_y
1 22.0000000000
2 26.0000000000
4 28.0000000000
9 30.0000000000
15 32.0000000000
1451 34.0000000000
2098 36.0000000000
5005 24.0000000000
evaluations raw_y
1 20.0000000000
2 28.0000000000
1302 32.0000000000
2507 36.0000000000
4062 38.0000000000
5005 26.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
4 32.0000000000
1306 34.0000000000
4287 36.0000000000
5005 22.0000000000
evaluations raw_y
1 20.0000000000
2 30.0000000000
20 32.0000000000
23 34.0000000000
4264 36.0000000000
4659 38.0000000000
5005 30.0000000000
evaluations raw_y
1 30.0000000000
67 32.0000000000
410 34.0000000000
598 36.0000000000
5005 20.0000000000
evaluations raw_y
1 24.0000000000
3 30.0000000000
17 32.0000000000
4092 34.0000000000
4569 36.0000000000
5005 26.0000000000
evaluations raw_y
1 28.0000000000
5 30.0000000000
7 34.0000000000
11 36.0000000000
2205 38.0000000000
3494 40.0000000000
5005 28.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
24 32.0000000000
712 34.0000000000
1713 36.0000000000
3314 38.0000000000
5005 28.0000000000
evaluations raw_y
1 28.0000000000
2 30.0000000000
10 32.0000000000
4536 34.0000000000
4552 36.0000000000
4636 38.0000000000
5005 28.0000000000
evaluations raw_y
1 16.0000000000
2 28.0000000000
4 32.0000000000
18 34.0000000000
5005 20.0000000000
evaluations raw_y
1 28.0000000000
2 30.0000000000
6 32.0000000000
9 34.0000000000
29 36.0000000000
4976 38.0000000000
5005 26.0000000000
evaluations raw_y
1 20.0000000000
3 24.0000000000
4 26.0000000000
15 28.0000000000
43 30.0000000000
367 32.0000000000
1005 34.0000000000
1770 38.0000000000
5005 28.0000000000
evaluations raw_y
1 28.0000000000
2 32.0000000000
287 34.0000000000
1577 36.0000000000
3397 38.0000000000
5005 26.0000000000
evaluations raw_y
1 26.0000000000
8 30.0000000000
177 32.0000000000
509 34.0000000000
4568 36.0000000000
5005 26.0000000000
evaluations raw_y
1 20.0000000000
2 26.0000000000
5 30.0000000000
9 32.0000000000
1318 34.0000000000
4305 36.0000000000
5005 36.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
9 30.0000000000
2392 32.0000000000
3210 34.0000000000
3774 42.0000000000
5005 24.0000000000
evaluations raw_y
1 28.0000000000
4 32.0000000000
1306 34.0000000000
2970 38.0000000000
5005 26.0000000000
evaluations raw_y
1 28.0000000000
190 30.0000000000
777 32.0000000000
1015 34.0000000000
2302 36.0000000000
5005 20.0000000000
evaluations raw_y
1 28.0000000000
9 30.0000000000
2347 32.0000000000
3119 34.0000000000
5005 26.0000000000
evaluations raw_y
1 28.0000000000
6 30.0000000000
16 34.0000000000
2074 36.0000000000
5005 30.0000000000
