evaluations raw_y
1 32.0000000000
7 34.0000000000
35 38.0000000000
111 40.0000000000
554 42.0000000000
682 44.0000000000
5016 40.0000000000
evaluations raw_y
1 30.0000000000
62 32.0000000000
123 34.0000000000
219 36.0000000000
258 38.0000000000
556 40.0000000000
575 42.0000000000
660 44.0000000000
804 46.0000000000
5016 46.0000000000
evaluations raw_y
1 24.0000000000
4 26.0000000000
6 30.0000000000
71 34.0000000000
153 36.0000000000
362 38.0000000000
569 40.0000000000
808 42.0000000000
998 44.0000000000
5016 38.0000000000
evaluations raw_y
1 26.0000000000
16 28.0000000000
35 30.0000000000
90 32.0000000000
111 34.0000000000
157 36.0000000000
3123 38.0000000000
3679 40.0000000000
4201 42.0000000000
5016 40.0000000000
evaluations raw_y
1 28.0000000000
2 30.0000000000
17 32.0000000000
42 34.0000000000
47 36.0000000000
103 38.0000000000
196 40.0000000000
906 42.0000000000
5016 40.0000000000
evaluations raw_y
1 24.0000000000
4 26.0000000000
7 28.0000000000
12 30.0000000000
45 34.0000000000
70 36.0000000000
199 38.0000000000
341 40.0000000000
533 42.0000000000
625 44.0000000000
2103 46.0000000000
5016 44.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
5 32.0000000000
6 34.0000000000
105 36.0000000000
176 38.0000000000
204 40.0000000000
237 42.0000000000
355 44.0000000000
575 46.0000000000
5016 40.0000000000
evaluations raw_y
1 32.0000000000
39 34.0000000000
125 36.0000000000
152 38.0000000000
304 40.0000000000
381 42.0000000000
680 44.0000000000
5016 44.0000000000
evaluations raw_y
1 20.0000000000
2 26.0000000000
4 28.0000000000
13 30.0000000000
36 32.0000000000
40 36.0000000000
130 40.0000000000
1316 42.0000000000
2179 44.0000000000
5016 42.0000000000
evaluations raw_y
1 22.0000000000
4 28.0000000000
33 30.0000000000
36 32.0000000000
149 34.0000000000
438 36.0000000000
626 38.0000000000
684 40.0000000000
5016 36.0000000000
evaluations raw_y
1 22.0000000000
3 26.0000000000
5 28.0000000000
10 30.0000000000
12 32.0000000000
44 36.0000000000
144 40.0000000000
966 42.0000000000
1694 44.0000000000
4386 46.0000000000
5016 40.0000000000
evaluations raw_y
1 22.0000000000
2 26.0000000000
5 30.0000000000
9 32.0000000000
14 34.0000000000
19 36.0000000000
81 38.0000000000
133 40.0000000000
984 42.0000000000
1385 44.0000000000
5016 40.0000000000
evaluations raw_y
1 24.0000000000
3 28.0000000000
5 30.0000000000
75 32.0000000000
118 34.0000000000
167 38.0000000000
271 42.0000000000
1414 44.0000000000
5016 40.0000000000
evaluations raw_y
1 28.0000000000
23 30.0000000000
51 32.0000000000
115 34.0000000000
129 36.0000000000
298 38.0000000000
467 40.0000000000
536 42.0000000000
715 44.0000000000
4360 46.0000000000
5016 42.0000000000
evaluations raw_y
1 30.0000000000
7 32.0000000000
94 34.0000000000
151 36.0000000000
271 38.0000000000
425 40.0000000000
5016 36.0000000000
evaluations raw_y
1 26.0000000000
4 32.0000000000
67 34.0000000000
180 36.0000000000
610 38.0000000000
1392 40.0000000000
1669 42.0000000000
2000 44.0000000000
2172 46.0000000000
5016 36.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
4 30.0000000000
65 32.0000000000
100 34.0000000000
158 36.0000000000
232 38.0000000000
285 40.0000000000
865 42.0000000000
5016 38.0000000000
evaluations raw_y
1 26.0000000000
4 28.0000000000
6 30.0000000000
16 32.0000000000
34 34.0000000000
68 36.0000000000
180 38.0000000000
267 40.0000000000
327 42.0000000000
345 44.0000000000
4026 46.0000000000
5016 36.0000000000
evaluations raw_y
1 32.0000000000
56 38.0000000000
141 40.0000000000
4146 42.0000000000
5016 36.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
13 30.0000000000
89 32.0000000000
96 34.0000000000
121 36.0000000000
180 38.0000000000
308 40.0000000000
541 42.0000000000
1216 44.0000000000
5016 40.0000000000
