evaluations raw_y
1 1.0477787091
2 1.1737089202
3 1.4585764294
7 1.5451174289
15 1.8355359765
32 1.8573551263
88 2.0000000000
176 2.0259319287
414 2.2281639929
528 2.5150905433
929 2.6881720430
955 2.7839643653
1250 2.9976019185
1667 3.3156498674
5012 2.5987525988
evaluations raw_y
1 1.2291052114
3 1.6960651289
13 2.0259319287
195 2.1663778163
403 2.4366471735
447 2.7352297593
896 2.8344671202
1165 3.1806615776
1838 3.4626038781
5012 3.3875338753
evaluations raw_y
1 1.0993843448
2 1.4060742407
6 1.5006002401
9 1.6778523490
18 2.0259319287
117 2.2603978300
273 2.2935779817
430 2.5562372188
439 2.8868360277
907 2.9411764706
1113 3.0562347188
1398 3.1806615776
1842 3.2467532468
2116 3.7091988131
5012 3.7091988131
evaluations raw_y
1 1.3455328310
5 1.4060742407
10 1.4863258026
11 1.6778523490
19 1.7337031900
133 1.7531556802
170 1.9260400616
174 2.0000000000
304 2.1367521368
540 2.1663778163
589 2.2281639929
649 2.3629489603
807 2.3992322457
808 2.5987525988
907 2.6881720430
922 2.9411764706
1103 3.5410764873
5012 2.9411764706
evaluations raw_y
1 1.0548523207
4 1.1916110582
5 1.2899896801
6 1.5605493134
19 1.6087516088
23 1.9025875190
48 1.9260400616
65 1.9747235387
179 2.1663778163
237 2.3629489603
278 2.5150905433
565 2.5987525988
591 2.6881720430
708 2.8344671202
885 2.9976019185
950 3.1172069825
5012 2.7839643653
evaluations raw_y
1 1.5451174289
3 1.5605493134
6 1.6600265604
17 2.0798668885
101 2.3992322457
392 2.6881720430
560 2.8344671202
608 3.0562347188
1182 3.1806615776
1239 3.2467532468
1281 3.5410764873
5012 2.3277467412
evaluations raw_y
1 1.2487512488
3 1.2794268168
6 1.3227513228
7 1.6254876463
46 1.7146776406
124 1.7934002869
211 1.9260400616
251 2.4752475248
319 2.5987525988
1159 2.7839643653
1222 2.8344671202
1336 3.1172069825
1354 3.5410764873
5012 2.9411764706
evaluations raw_y
1 0.8486082824
4 1.4723203769
6 1.5923566879
11 1.8796992481
104 2.0525451560
313 2.1968365554
547 2.2935779817
549 2.5987525988
1027 2.7839643653
1658 2.8344671202
5012 2.7839643653
evaluations raw_y
1 1.2794268168
13 1.3007284079
20 1.4060742407
43 1.5762925599
130 1.6254876463
163 1.6960651289
192 1.7337031900
203 1.7934002869
227 1.8142235123
269 2.0259319287
368 2.2281639929
409 2.2935779817
487 2.8344671202
633 2.8868360277
931 2.9976019185
1163 3.2467532468
5012 3.2467532468
evaluations raw_y
1 1.3227513228
3 1.6087516088
29 1.6600265604
117 1.9025875190
190 1.9260400616
192 2.2935779817
554 2.5150905433
924 2.6881720430
1028 2.7352297593
1105 2.8344671202
1201 3.1172069825
1457 3.1806615776
5012 3.1806615776
evaluations raw_y
1 1.0692899914
3 1.3007284079
4 1.3691128149
10 1.7934002869
20 1.9747235387
130 2.5987525988
688 2.6881720430
1203 2.7839643653
1330 2.8344671202
1448 2.9411764706
1580 3.1172069825
5012 3.1172069825
evaluations raw_y
1 1.3116474292
4 1.9025875190
53 2.0259319287
65 2.5987525988
91 2.9976019185
2129 3.1806615776
5012 2.9411764706
evaluations raw_y
1 2.2281639929
292 2.7839643653
1638 2.8868360277
1802 2.9411764706
1856 3.1806615776
2807 3.3875338753
5012 3.3875338753
evaluations raw_y
1 0.7297139521
2 1.1916110582
3 1.3935340022
7 1.5299877601
24 1.6087516088
65 1.6425755585
80 1.7730496454
115 2.1968365554
455 2.2935779817
586 2.3992322457
663 2.5562372188
914 2.5987525988
1031 2.9411764706
5012 2.8344671202
evaluations raw_y
1 0.8532423208
5 1.1916110582
6 1.2794268168
7 1.4318442153
10 2.0525451560
174 2.2281639929
567 2.3629489603
940 2.4752475248
1107 2.5150905433
1147 2.5562372188
1164 2.5987525988
1269 2.9976019185
1941 3.4626038781
5012 3.4626038781
evaluations raw_y
1 1.1916110582
2 1.4863258026
11 2.1367521368
110 2.1968365554
318 2.2281639929
547 2.2935779817
571 2.3277467412
593 2.3992322457
1059 2.4752475248
1191 2.5150905433
1588 2.5562372188
1680 2.7839643653
1732 2.8344671202
1738 3.1172069825
1840 3.2467532468
2128 3.5410764873
5012 3.5410764873
evaluations raw_y
1 1.5762925599
8 1.5923566879
43 1.6600265604
47 1.7146776406
71 1.8142235123
76 1.9500780031
102 2.0798668885
290 2.6881720430
960 2.8868360277
1146 2.9976019185
1211 3.9936102236
5012 2.9976019185
evaluations raw_y
1 1.0072522160
2 1.3935340022
14 1.7730496454
104 1.9260400616
153 2.3277467412
611 2.3992322457
797 2.5150905433
1092 2.8344671202
1127 3.5410764873
5012 3.5410764873
evaluations raw_y
1 1.2195121951
5 1.2487512488
7 1.8573551263
159 1.9260400616
165 2.0259319287
179 2.0798668885
278 2.1968365554
311 2.3629489603
739 2.5150905433
761 2.5987525988
912 2.8868360277
1042 2.9976019185
1332 3.4626038781
1355 3.7091988131
5012 3.4626038781
evaluations raw_y
1 1.4723203769
7 1.5151515152
13 1.6960651289
14 2.0000000000
51 2.1968365554
121 2.2281639929
191 2.2603978300
231 2.4366471735
260 2.6881720430
342 3.0562347188
422 3.1172069825
691 3.3875338753
5012 3.3875338753
