evaluations raw_y
1 1.4585764294
5 1.7934002869
67 1.8796992481
217 2.0000000000
284 2.0259319287
306 2.2281639929
430 2.2603978300
1966 2.2935779817
2052 2.7839643653
2080 2.8344671202
5005 1.7934002869
evaluations raw_y
1 1.0407993339
3 1.6778523490
9 1.6960651289
42 2.1079258010
236 2.1367521368
407 2.5150905433
1669 2.6427061311
2391 2.6881720430
2607 2.8344671202
2718 2.9976019185
3033 3.3156498674
5005 1.0339123242
evaluations raw_y
1 0.8722958828
2 0.9520182788
4 1.2195121951
6 1.2388503469
21 2.7839643653
1065 2.9411764706
5005 0.5784359093
evaluations raw_y
1 1.8142235123
99 2.0798668885
488 2.2603978300
517 2.3277467412
784 2.3629489603
5005 1.2007684918
evaluations raw_y
1 1.7730496454
20 1.7934002869
23 1.9500780031
90 2.4366471735
3266 2.8344671202
5005 0.9881422925
evaluations raw_y
1 1.4863258026
7 1.5151515152
8 1.5605493134
31 1.6254876463
82 1.7730496454
300 1.8573551263
354 2.2281639929
1022 2.2935779817
1871 2.4366471735
3135 2.4752475248
4746 2.6881720430
5005 0.9578544061
evaluations raw_y
1 0.8394895903
2 0.9077705156
3 1.6778523490
88 1.8142235123
108 2.0000000000
150 2.1663778163
172 2.2281639929
190 2.2603978300
1406 2.3277467412
2308 2.7839643653
5005 0.8305647841
evaluations raw_y
1 0.9578544061
3 1.1825922422
4 1.2388503469
8 1.2899896801
9 1.3935340022
10 1.4450867052
32 3.0562347188
5005 1.0841283608
evaluations raw_y
1 1.3116474292
12 1.6600265604
82 1.7934002869
127 1.9025875190
277 1.9260400616
593 2.0798668885
886 2.3992322457
3128 2.4752475248
3289 2.6427061311
5005 1.4723203769
evaluations raw_y
1 1.9500780031
11 2.0798668885
528 2.2935779817
2316 2.3629489603
3399 2.4366471735
3411 2.7352297593
5005 1.1916110582
evaluations raw_y
1 0.7066139062
2 0.8626639061
3 0.9520182788
4 1.7146776406
22 1.7531556802
30 1.8142235123
65 1.9260400616
69 1.9500780031
294 1.9747235387
311 2.0798668885
557 2.1968365554
978 2.5150905433
5005 1.1312217195
evaluations raw_y
1 0.8175277959
2 1.2690355330
10 1.3007284079
13 1.5151515152
16 1.5923566879
31 1.6778523490
35 1.7531556802
62 1.8796992481
136 1.9260400616
255 1.9500780031
1209 2.1367521368
1418 2.4366471735
3020 2.5987525988
5005 0.8821453776
evaluations raw_y
1 0.8175277959
2 1.5923566879
8 1.7146776406
9 1.7531556802
53 1.8796992481
137 1.9025875190
172 1.9747235387
226 2.1968365554
565 2.2281639929
4056 2.2935779817
5005 1.4318442153
evaluations raw_y
1 0.9944311854
3 1.0548523207
4 1.2007684918
7 1.2690355330
8 1.3007284079
9 1.3340448239
16 1.7730496454
80 1.7934002869
133 1.8142235123
204 1.8355359765
209 2.2935779817
453 2.5150905433
546 2.6881720430
625 2.9976019185
5005 1.0008006405
evaluations raw_y
1 1.0072522160
3 1.5762925599
13 1.6600265604
27 1.6960651289
41 1.7934002869
987 1.9025875190
1059 1.9747235387
1454 2.1367521368
1717 2.3992322457
1724 2.6427061311
5005 0.9697439876
evaluations raw_y
1 0.9637625289
3 1.5605493134
18 1.8796992481
29 2.1968365554
1074 2.5987525988
4950 2.6881720430
5005 1.0271158587
evaluations raw_y
1 0.9405568096
2 1.2690355330
13 1.5006002401
17 2.0000000000
75 2.1079258010
443 2.1367521368
490 2.1968365554
1361 2.6427061311
5005 1.1916110582
evaluations raw_y
1 0.7730364873
2 0.9130752374
3 1.4723203769
10 1.8573551263
75 2.0798668885
208 2.5562372188
320 2.6881720430
4388 2.7839643653
5005 0.7807620237
evaluations raw_y
1 0.8305647841
2 2.0259319287
97 2.1079258010
182 2.2603978300
304 2.3277467412
1991 2.4366471735
5005 0.5460899956
evaluations raw_y
1 1.1394712853
9 1.7934002869
37 1.8796992481
64 1.9260400616
5005 0.6673785371
