evaluations raw_y
1 0.9881422925
3 1.4318442153
6 1.5605493134
14 1.6960651289
24 1.8355359765
34 1.9747235387
35 2.2603978300
1874 2.2935779817
4153 2.4752475248
4588 2.5150905433
5002 1.9747235387
evaluations raw_y
1 1.2100677638
2 1.3116474292
8 1.3227513228
9 1.5006002401
13 1.5451174289
33 1.6600265604
44 2.0000000000
52 2.1968365554
163 2.3629489603
282 2.5150905433
5002 1.2007684918
evaluations raw_y
1 0.9184423218
2 1.2100677638
3 1.3007284079
13 1.3455328310
26 1.4450867052
29 1.6960651289
116 1.9500780031
308 2.0000000000
1013 2.0798668885
1110 2.1367521368
1115 2.2935779817
1825 2.3629489603
2555 2.7839643653
5002 1.1478420569
evaluations raw_y
1 1.1916110582
3 1.7146776406
12 1.9025875190
3857 2.1663778163
5002 0.8674531575
evaluations raw_y
1 0.8394895903
2 1.4450867052
11 1.5006002401
35 1.6778523490
84 1.8796992481
122 2.0000000000
185 2.0525451560
743 2.2281639929
754 2.3992322457
765 2.5987525988
4750 2.7839643653
5002 1.6778523490
evaluations raw_y
1 0.6076810890
2 1.0993843448
3 1.1071744907
4 1.2388503469
11 1.3572204126
16 1.3691128149
21 1.4450867052
64 1.7146776406
99 1.8796992481
133 2.0000000000
149 2.0525451560
241 2.1663778163
481 2.3992322457
1464 2.4366471735
1483 2.5150905433
5002 1.2588116818
evaluations raw_y
1 0.8674531575
2 1.0841283608
4 1.8142235123
40 1.9500780031
65 2.0525451560
1835 2.1663778163
2948 2.2281639929
3594 2.2603978300
3699 2.9411764706
5002 0.7263219059
evaluations raw_y
1 0.6971556051
2 1.1150758252
5 1.1563367253
10 1.5451174289
16 1.9025875190
3079 1.9747235387
3117 2.1367521368
3400 2.1663778163
3828 2.3629489603
3857 2.5150905433
5002 1.1312217195
evaluations raw_y
1 1.1825922422
7 1.2588116818
19 1.2690355330
33 1.5006002401
98 1.6960651289
222 1.7146776406
905 1.8142235123
930 2.1079258010
968 2.2603978300
1261 2.3277467412
1310 2.3992322457
5002 0.5617977528
evaluations raw_y
1 1.1071744907
2 1.9025875190
122 2.0525451560
198 2.2603978300
317 2.3992322457
2711 2.8344671202
5002 0.7163323782
evaluations raw_y
1 1.2899896801
39 1.5151515152
121 1.7337031900
333 1.7730496454
343 2.2281639929
451 2.3277467412
848 2.9411764706
5002 0.8048937540
evaluations raw_y
1 0.7365939894
2 0.7617306520
5 1.2588116818
17 1.6600265604
183 1.6778523490
192 1.7337031900
221 1.8142235123
387 1.8796992481
1600 2.0798668885
2349 2.2603978300
2375 2.5987525988
4522 2.6427061311
5002 0.7543753772
evaluations raw_y
1 1.1230907457
3 1.6425755585
5 1.7531556802
43 1.8355359765
143 1.8573551263
154 2.1367521368
315 2.2603978300
340 2.3992322457
755 2.4366471735
1452 2.5562372188
3523 2.5987525988
5002 0.9819324430
evaluations raw_y
1 1.1150758252
2 1.2291052114
12 1.2487512488
34 1.4060742407
64 1.7146776406
85 1.7531556802
229 1.9025875190
2219 1.9260400616
2485 2.0000000000
5002 1.0917030568
evaluations raw_y
1 1.3116474292
2 1.8796992481
116 2.1079258010
380 2.3992322457
396 2.8868360277
5002 0.9349289454
evaluations raw_y
1 0.9944311854
2 1.4318442153
11 1.6087516088
14 1.7337031900
15 2.5150905433
2171 2.5562372188
5002 0.6673785371
evaluations raw_y
1 1.5299877601
2 1.5605493134
34 1.7146776406
841 1.9500780031
1098 1.9747235387
5002 1.4060742407
evaluations raw_y
1 0.6029908345
2 1.1071744907
5 1.3007284079
10 1.5151515152
36 1.5923566879
37 1.6425755585
39 1.7934002869
76 1.9500780031
203 2.1663778163
2211 2.4752475248
3471 2.5150905433
4440 2.6427061311
5002 1.4188422247
evaluations raw_y
1 1.0477787091
2 1.1312217195
4 1.2100677638
8 1.2690355330
14 2.0000000000
25 2.2935779817
5002 1.1916110582
evaluations raw_y
1 0.8532423208
3 1.2794268168
4 1.3812154696
5 1.4450867052
9 1.5451174289
10 1.5923566879
38 1.7337031900
39 1.9747235387
216 2.1367521368
277 2.2281639929
293 2.3277467412
310 2.4752475248
3131 2.5562372188
5002 0.7196315486
