evaluations raw_y
1 32.0000000000
40 34.0000000000
46 36.0000000000
157 38.0000000000
403 40.0000000000
874 42.0000000000
1103 44.0000000000
1332 46.0000000000
5052 36.0000000000
evaluations raw_y
1 26.0000000000
7 28.0000000000
11 30.0000000000
53 32.0000000000
116 36.0000000000
274 38.0000000000
288 40.0000000000
545 42.0000000000
793 44.0000000000
1526 46.0000000000
5052 36.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
3 28.0000000000
5 32.0000000000
23 36.0000000000
191 38.0000000000
273 40.0000000000
632 42.0000000000
1198 44.0000000000
5052 30.0000000000
evaluations raw_y
1 24.0000000000
3 26.0000000000
8 30.0000000000
9 32.0000000000
14 34.0000000000
96 36.0000000000
213 38.0000000000
376 40.0000000000
417 42.0000000000
2054 44.0000000000
5052 36.0000000000
evaluations raw_y
1 32.0000000000
2 34.0000000000
77 36.0000000000
203 38.0000000000
330 40.0000000000
497 42.0000000000
1514 44.0000000000
4202 46.0000000000
5052 34.0000000000
evaluations raw_y
1 32.0000000000
28 34.0000000000
149 38.0000000000
313 40.0000000000
887 42.0000000000
1536 44.0000000000
2551 46.0000000000
5052 30.0000000000
evaluations raw_y
1 34.0000000000
101 36.0000000000
247 38.0000000000
669 40.0000000000
2227 42.0000000000
5052 30.0000000000
evaluations raw_y
1 30.0000000000
29 32.0000000000
128 34.0000000000
199 38.0000000000
444 40.0000000000
595 44.0000000000
5052 32.0000000000
evaluations raw_y
1 14.0000000000
2 26.0000000000
3 28.0000000000
35 30.0000000000
66 32.0000000000
96 34.0000000000
126 38.0000000000
313 40.0000000000
486 42.0000000000
866 44.0000000000
5052 32.0000000000
evaluations raw_y
1 26.0000000000
3 28.0000000000
6 30.0000000000
13 32.0000000000
107 34.0000000000
183 36.0000000000
353 38.0000000000
443 40.0000000000
551 42.0000000000
1027 44.0000000000
4182 46.0000000000
5052 32.0000000000
evaluations raw_y
1 30.0000000000
52 34.0000000000
223 36.0000000000
371 38.0000000000
435 40.0000000000
643 42.0000000000
771 44.0000000000
1488 46.0000000000
5052 34.0000000000
evaluations raw_y
1 28.0000000000
5 30.0000000000
12 32.0000000000
152 36.0000000000
413 38.0000000000
620 40.0000000000
882 42.0000000000
998 44.0000000000
4740 46.0000000000
5052 30.0000000000
evaluations raw_y
1 20.0000000000
2 28.0000000000
9 36.0000000000
274 38.0000000000
945 40.0000000000
1862 42.0000000000
2461 44.0000000000
5052 36.0000000000
evaluations raw_y
1 26.0000000000
5 28.0000000000
9 32.0000000000
97 34.0000000000
237 36.0000000000
350 38.0000000000
387 40.0000000000
485 42.0000000000
1015 44.0000000000
3102 46.0000000000
5052 34.0000000000
evaluations raw_y
1 30.0000000000
13 32.0000000000
101 36.0000000000
308 38.0000000000
585 40.0000000000
601 42.0000000000
1139 44.0000000000
2175 46.0000000000
5052 32.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
4 30.0000000000
67 32.0000000000
134 34.0000000000
162 36.0000000000
207 38.0000000000
485 40.0000000000
553 42.0000000000
795 44.0000000000
1148 46.0000000000
5052 40.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
9 34.0000000000
175 36.0000000000
356 38.0000000000
379 40.0000000000
605 42.0000000000
5052 36.0000000000
evaluations raw_y
1 24.0000000000
3 28.0000000000
25 32.0000000000
125 34.0000000000
248 36.0000000000
294 38.0000000000
375 40.0000000000
555 42.0000000000
891 44.0000000000
5052 40.0000000000
evaluations raw_y
1 22.0000000000
2 28.0000000000
12 30.0000000000
21 32.0000000000
114 34.0000000000
218 36.0000000000
364 38.0000000000
396 40.0000000000
578 42.0000000000
881 44.0000000000
5052 30.0000000000
evaluations raw_y
1 22.0000000000
2 26.0000000000
3 28.0000000000
7 36.0000000000
329 38.0000000000
365 40.0000000000
719 42.0000000000
1243 44.0000000000
1741 46.0000000000
3038 48.0000000000
5052 34.0000000000
