evaluations raw_y
1 1.2291052114
2 1.4060742407
3 1.8796992481
7 2.0798668885
485 2.1367521368
498 2.2603978300
880 2.3992322457
922 2.4366471735
2552 2.6427061311
5005 0.9697439876
evaluations raw_y
1 1.2899896801
4 1.3572204126
6 1.4723203769
10 1.6960651289
168 1.9500780031
300 2.1663778163
565 2.5562372188
3235 2.5987525988
3439 2.6881720430
5005 0.6879471657
evaluations raw_y
1 0.8973438622
4 0.9758001561
6 1.4318442153
14 1.6425755585
17 1.9025875190
39 2.1663778163
685 2.2935779817
1421 2.5150905433
3881 2.6427061311
5005 1.1563367253
evaluations raw_y
1 1.0271158587
8 1.2588116818
9 1.3007284079
11 1.4450867052
53 1.6087516088
56 1.6600265604
90 1.7146776406
143 1.8142235123
199 1.9025875190
253 2.1079258010
828 2.4366471735
882 2.5150905433
2411 3.1806615776
5005 1.4188422247
evaluations raw_y
1 2.2935779817
87 2.3277467412
1417 2.8344671202
5005 1.4450867052
evaluations raw_y
1 1.0993843448
2 1.1825922422
5 1.2291052114
6 1.5151515152
19 1.6960651289
64 1.7146776406
76 1.7730496454
117 1.9260400616
222 2.0000000000
418 2.0259319287
465 2.3629489603
2037 2.3992322457
3096 2.5987525988
5005 0.9578544061
evaluations raw_y
1 0.5699954400
2 0.6909894970
3 0.7926442613
4 1.5299877601
7 1.8796992481
272 1.9025875190
353 2.0798668885
376 2.1367521368
487 2.2603978300
1042 2.6881720430
5005 1.3007284079
evaluations raw_y
1 0.6100536847
2 1.2899896801
5 1.4723203769
15 1.7531556802
35 1.8355359765
87 1.8573551263
89 1.9025875190
133 2.1367521368
152 2.3992322457
294 2.4752475248
5005 0.8132726090
evaluations raw_y
1 1.2007684918
2 1.6254876463
13 2.0259319287
69 2.0798668885
152 2.1367521368
247 2.2281639929
654 2.2935779817
677 2.3277467412
2688 2.4366471735
4814 2.5987525988
5005 1.0339123242
evaluations raw_y
1 1.0137875101
2 1.3007284079
7 1.4318442153
11 2.0259319287
152 2.3277467412
2042 2.3992322457
4155 2.4366471735
5005 1.2388503469
evaluations raw_y
1 0.9405568096
2 1.0993843448
6 1.1825922422
9 1.2899896801
13 1.7730496454
65 1.9025875190
166 2.0000000000
368 2.0525451560
517 2.3277467412
2446 2.3992322457
4694 2.5562372188
5005 1.2588116818
evaluations raw_y
1 1.1916110582
2 1.3691128149
5 1.9500780031
25 2.1367521368
146 2.2603978300
1494 2.3277467412
2018 2.3629489603
2220 2.4366471735
2298 2.7839643653
5005 0.7263219059
evaluations raw_y
1 1.3572204126
2 1.4585764294
4 1.4863258026
5 1.5451174289
9 1.8142235123
62 2.0000000000
825 2.1079258010
1209 2.2281639929
3612 2.4752475248
4088 2.5987525988
5005 1.1071744907
evaluations raw_y
1 0.4990019960
2 1.4723203769
3 1.7934002869
9 2.1663778163
19 2.5562372188
1763 2.7839643653
4994 2.9411764706
5005 0.8350033400
evaluations raw_y
1 0.7471607890
2 1.1394712853
3 1.4318442153
7 1.6087516088
26 1.9500780031
158 2.1079258010
202 2.1367521368
637 2.2281639929
991 2.3277467412
1352 2.5987525988
1854 3.1172069825
5005 0.8218277449
evaluations raw_y
1 0.9758001561
2 1.0548523207
4 1.1071744907
5 1.1825922422
6 1.7934002869
69 2.0525451560
74 2.2281639929
812 2.2603978300
1087 2.5150905433
5005 1.1563367253
evaluations raw_y
1 0.9130752374
2 0.9238728751
3 1.5451174289
10 1.6425755585
15 1.6600265604
109 1.6778523490
115 1.8142235123
180 2.0798668885
649 2.7352297593
5005 1.4060742407
evaluations raw_y
1 1.0917030568
3 1.1478420569
9 1.1737089202
11 1.7337031900
20 2.4366471735
1421 2.5150905433
1443 2.5987525988
4177 2.6427061311
5005 0.9520182788
evaluations raw_y
1 1.6087516088
23 2.0798668885
36 2.3277467412
79 2.4366471735
443 2.4752475248
5005 0.6673785371
evaluations raw_y
1 0.9881422925
2 1.0008006405
6 1.0620220901
9 1.5299877601
10 2.0000000000
88 2.0259319287
326 2.1367521368
368 2.1968365554
550 2.2603978300
684 2.3277467412
778 2.4752475248
1418 2.6427061311
5005 1.0271158587
