evaluations raw_y
1 0.9405568096
2 1.0841283608
5 1.2899896801
10 1.5006002401
50 1.8142235123
61 1.8355359765
156 1.9500780031
186 2.1079258010
263 2.3629489603
4670 2.4752475248
5002 1.2899896801
evaluations raw_y
1 1.2007684918
3 1.4060742407
13 1.5151515152
19 1.9260400616
84 2.0525451560
2342 2.2281639929
2997 2.3277467412
3343 2.3992322457
5002 0.5480052609
evaluations raw_y
1 1.1312217195
3 1.5151515152
8 1.5605493134
17 1.8573551263
169 1.8796992481
188 2.0798668885
200 2.1968365554
1221 2.2935779817
1357 2.3277467412
1954 2.3992322457
2254 2.6881720430
4554 2.7352297593
5002 0.7400828893
evaluations raw_y
1 1.1649580615
2 1.3340448239
7 1.5151515152
8 1.5605493134
16 1.5923566879
60 1.6087516088
223 1.6778523490
231 2.0798668885
1400 2.1367521368
2222 2.3277467412
2924 2.4366471735
3086 2.8344671202
5002 0.7263219059
evaluations raw_y
1 1.5923566879
8 1.6778523490
214 1.9260400616
252 2.3277467412
5002 0.7331378299
evaluations raw_y
1 1.1737089202
4 1.7337031900
8 2.0000000000
22 2.5562372188
5002 1.0766580534
evaluations raw_y
1 1.3007284079
8 1.3455328310
13 1.7730496454
149 1.8573551263
175 2.1079258010
852 2.3277467412
2001 2.6427061311
3069 2.9976019185
5002 1.1649580615
evaluations raw_y
1 1.0841283608
6 1.9747235387
80 2.0798668885
95 2.1968365554
5002 1.2291052114
evaluations raw_y
1 0.6100536847
2 1.4450867052
27 1.4863258026
36 1.6425755585
63 1.6960651289
150 2.0798668885
151 2.6881720430
5002 1.6254876463
evaluations raw_y
1 0.7846829881
2 1.0841283608
4 1.7934002869
5 1.8355359765
21 2.0000000000
153 2.1079258010
5002 0.8394895903
evaluations raw_y
1 0.9293680297
2 1.1737089202
4 1.2007684918
5 1.4723203769
32 1.7337031900
39 2.0259319287
42 2.1663778163
5002 1.4585764294
evaluations raw_y
1 0.9184423218
4 0.9758001561
5 1.0548523207
7 1.5151515152
31 1.5299877601
103 1.7531556802
142 1.9025875190
211 2.4752475248
2329 2.6427061311
5002 1.4450867052
evaluations raw_y
1 0.7263219059
2 1.2291052114
10 2.1367521368
34 2.2281639929
430 2.2603978300
431 2.5987525988
929 2.6881720430
5002 1.3691128149
evaluations raw_y
1 1.5151515152
29 1.6778523490
35 1.7337031900
42 1.7531556802
55 1.8142235123
1058 2.0000000000
1298 2.8868360277
5002 1.3572204126
evaluations raw_y
1 0.8350033400
2 1.1394712853
5 1.3007284079
6 1.7531556802
10 1.8796992481
3833 1.9500780031
5002 1.3572204126
evaluations raw_y
1 1.6425755585
14 1.6778523490
32 1.9025875190
65 2.2281639929
138 2.2935779817
342 2.4366471735
1160 2.4752475248
1299 2.7839643653
5002 0.4634779385
evaluations raw_y
1 0.7617306520
2 1.1825922422
7 1.6254876463
17 1.8573551263
34 1.9260400616
35 2.4752475248
3710 2.5150905433
3928 3.1806615776
5002 1.3691128149
evaluations raw_y
1 0.8821453776
2 1.4060742407
4 1.4450867052
17 1.5299877601
22 1.9025875190
164 1.9500780031
862 2.2281639929
882 2.2603978300
1786 2.3992322457
1795 2.4752475248
1823 2.8344671202
5002 1.4188422247
evaluations raw_y
1 1.1478420569
4 1.5299877601
10 1.7146776406
15 2.0525451560
284 2.1663778163
958 2.5150905433
3603 3.2467532468
5002 1.0407993339
evaluations raw_y
1 1.0917030568
3 1.6425755585
10 1.8355359765
57 1.9260400616
988 1.9500780031
1029 2.0000000000
5002 1.0692899914
