evaluations raw_y
1 22.0000000000
3 24.0000000000
7 28.0000000000
38 30.0000000000
63 32.0000000000
89 34.0000000000
316 36.0000000000
552 38.0000000000
5002 24.0000000000
evaluations raw_y
1 22.0000000000
2 26.0000000000
4 30.0000000000
66 34.0000000000
1574 36.0000000000
5002 22.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
3 30.0000000000
131 32.0000000000
135 34.0000000000
610 36.0000000000
2963 38.0000000000
5002 28.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
3 28.0000000000
13 30.0000000000
78 32.0000000000
317 34.0000000000
1059 36.0000000000
2339 38.0000000000
5002 24.0000000000
evaluations raw_y
1 28.0000000000
5 30.0000000000
72 32.0000000000
80 34.0000000000
161 36.0000000000
1071 38.0000000000
5002 24.0000000000
evaluations raw_y
1 28.0000000000
6 34.0000000000
978 36.0000000000
1010 38.0000000000
5002 20.0000000000
evaluations raw_y
1 30.0000000000
33 34.0000000000
476 36.0000000000
5002 32.0000000000
evaluations raw_y
1 28.0000000000
10 30.0000000000
14 34.0000000000
124 36.0000000000
5002 22.0000000000
evaluations raw_y
1 20.0000000000
2 26.0000000000
3 28.0000000000
6 30.0000000000
316 36.0000000000
1659 38.0000000000
5002 26.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
89 30.0000000000
146 32.0000000000
374 36.0000000000
5002 24.0000000000
evaluations raw_y
1 30.0000000000
23 34.0000000000
327 36.0000000000
1162 38.0000000000
5002 26.0000000000
evaluations raw_y
1 28.0000000000
2 30.0000000000
4 34.0000000000
48 36.0000000000
3390 38.0000000000
4915 40.0000000000
5002 24.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
5 30.0000000000
145 32.0000000000
182 34.0000000000
883 36.0000000000
5002 28.0000000000
evaluations raw_y
1 30.0000000000
171 32.0000000000
190 34.0000000000
207 36.0000000000
5002 30.0000000000
evaluations raw_y
1 24.0000000000
2 26.0000000000
7 28.0000000000
32 30.0000000000
73 34.0000000000
193 36.0000000000
202 38.0000000000
5002 18.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
10 30.0000000000
90 32.0000000000
1549 34.0000000000
1770 36.0000000000
5002 26.0000000000
evaluations raw_y
1 26.0000000000
2 30.0000000000
12 34.0000000000
220 38.0000000000
5002 26.0000000000
evaluations raw_y
1 32.0000000000
125 34.0000000000
729 36.0000000000
2184 38.0000000000
5002 30.0000000000
evaluations raw_y
1 18.0000000000
2 28.0000000000
20 30.0000000000
98 34.0000000000
666 36.0000000000
5002 30.0000000000
evaluations raw_y
1 26.0000000000
6 30.0000000000
25 36.0000000000
5002 32.0000000000
