evaluations raw_y
1 1.1649580615
3 2.1367521368
5 2.3277467412
1755 2.6427061311
3764 2.7352297593
5002 1.1563367253
evaluations raw_y
1 1.0008006405
2 1.5299877601
35 1.6425755585
109 1.8796992481
171 1.9025875190
591 2.1079258010
805 2.2281639929
1328 2.3629489603
1977 2.3992322457
3567 2.4366471735
4452 2.6881720430
5002 0.9130752374
evaluations raw_y
1 0.8771929825
4 1.0692899914
5 1.4723203769
13 1.5451174289
2595 1.8142235123
2875 1.8573551263
5002 1.1737089202
evaluations raw_y
1 1.3691128149
25 1.5299877601
38 2.3992322457
855 2.4366471735
881 3.0562347188
5002 1.1230907457
evaluations raw_y
1 0.9944311854
3 1.3455328310
4 1.3935340022
6 1.7337031900
20 1.8796992481
37 2.5562372188
4015 2.7352297593
5002 1.2794268168
evaluations raw_y
1 1.1150758252
5 1.1825922422
9 1.4318442153
13 1.5151515152
15 1.8796992481
114 2.0259319287
125 2.4366471735
988 2.4752475248
1868 2.5150905433
5002 1.0477787091
evaluations raw_y
1 1.0137875101
13 1.0620220901
25 1.5605493134
884 1.7730496454
1062 1.9500780031
1203 2.1663778163
1295 2.7352297593
5002 1.1649580615
evaluations raw_y
1 0.6879471657
2 1.3455328310
6 1.5451174289
30 1.5923566879
79 1.6425755585
175 2.0259319287
490 2.1663778163
653 2.3629489603
688 2.4752475248
5002 0.5805852299
evaluations raw_y
1 1.1737089202
3 1.7146776406
53 1.7934002869
86 2.0000000000
95 2.0259319287
243 2.0798668885
503 2.1968365554
895 2.2603978300
1157 2.5150905433
3017 2.6427061311
5002 1.6087516088
evaluations raw_y
1 1.0072522160
4 1.0548523207
7 1.3455328310
47 1.4060742407
53 1.4723203769
64 1.5605493134
203 1.6960651289
227 1.8796992481
239 1.9260400616
274 2.2281639929
1120 2.6427061311
5002 1.2690355330
evaluations raw_y
1 1.2487512488
4 1.3691128149
5 1.5151515152
11 1.6425755585
24 1.7730496454
233 1.8796992481
276 2.1367521368
637 2.5150905433
1287 2.9976019185
5002 0.9130752374
evaluations raw_y
1 1.2794268168
3 1.6960651289
20 1.9260400616
24 2.5150905433
1697 2.6881720430
2768 2.8344671202
5002 0.7163323782
evaluations raw_y
1 1.0008006405
2 1.2388503469
4 1.5151515152
10 1.6960651289
17 2.0525451560
2607 2.2281639929
3076 2.4752475248
3705 2.5562372188
4440 2.7839643653
5002 1.4318442153
evaluations raw_y
1 1.9747235387
68 2.1079258010
593 2.4752475248
2902 2.8868360277
5002 0.6879471657
evaluations raw_y
1 1.2690355330
9 1.6778523490
339 1.8355359765
429 1.8573551263
456 1.9025875190
693 2.0525451560
754 2.1663778163
987 2.3992322457
993 2.6427061311
5002 1.1312217195
evaluations raw_y
1 1.5762925599
58 2.1079258010
239 2.4366471735
5002 0.6849315068
evaluations raw_y
1 0.5960896519
2 0.9238728751
3 1.0271158587
4 1.4585764294
31 1.9500780031
235 2.0000000000
295 2.3629489603
564 2.5150905433
999 2.8344671202
5002 1.1071744907
evaluations raw_y
1 0.9184423218
2 1.2388503469
6 1.3812154696
8 1.5762925599
9 1.8142235123
17 1.9500780031
22 2.1968365554
317 2.3277467412
324 2.4366471735
403 2.5150905433
1595 2.5562372188
3412 2.7352297593
5002 1.1737089202
evaluations raw_y
1 1.7146776406
120 1.7531556802
149 1.8573551263
160 1.9025875190
1626 1.9500780031
1658 1.9747235387
1659 2.1968365554
1919 2.4366471735
4379 2.6881720430
5002 1.1394712853
evaluations raw_y
1 0.9697439876
2 1.5299877601
11 1.6425755585
41 1.9025875190
324 2.2935779817
1039 2.4366471735
1208 2.4752475248
1251 2.5987525988
5002 1.5451174289
