evaluations raw_y
1 32.0000000000
57 34.0000000000
75 38.0000000000
444 40.0000000000
1020 42.0000000000
3122 44.0000000000
5050 30.0000000000
evaluations raw_y
1 28.0000000000
15 30.0000000000
65 32.0000000000
75 34.0000000000
236 36.0000000000
324 38.0000000000
413 40.0000000000
507 42.0000000000
5050 30.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
3 26.0000000000
5 28.0000000000
12 32.0000000000
99 34.0000000000
168 36.0000000000
257 38.0000000000
428 40.0000000000
562 42.0000000000
5050 26.0000000000
evaluations raw_y
1 28.0000000000
3 32.0000000000
13 34.0000000000
187 36.0000000000
222 38.0000000000
298 40.0000000000
447 42.0000000000
836 44.0000000000
1637 46.0000000000
5050 36.0000000000
evaluations raw_y
1 20.0000000000
3 26.0000000000
4 34.0000000000
99 36.0000000000
200 38.0000000000
304 40.0000000000
464 42.0000000000
503 44.0000000000
1198 46.0000000000
1210 48.0000000000
5050 24.0000000000
evaluations raw_y
1 24.0000000000
3 30.0000000000
86 32.0000000000
138 34.0000000000
159 36.0000000000
316 38.0000000000
374 40.0000000000
645 42.0000000000
1015 44.0000000000
5050 34.0000000000
evaluations raw_y
1 22.0000000000
4 26.0000000000
9 28.0000000000
10 30.0000000000
62 34.0000000000
158 38.0000000000
342 40.0000000000
550 42.0000000000
829 44.0000000000
2073 46.0000000000
5050 34.0000000000
evaluations raw_y
1 20.0000000000
2 24.0000000000
3 28.0000000000
8 30.0000000000
19 32.0000000000
49 34.0000000000
145 36.0000000000
173 38.0000000000
237 40.0000000000
292 42.0000000000
367 46.0000000000
5050 30.0000000000
evaluations raw_y
1 24.0000000000
4 34.0000000000
209 36.0000000000
377 38.0000000000
457 40.0000000000
491 42.0000000000
1367 44.0000000000
2113 46.0000000000
5050 32.0000000000
evaluations raw_y
1 30.0000000000
64 32.0000000000
71 34.0000000000
136 36.0000000000
156 38.0000000000
361 40.0000000000
531 42.0000000000
1024 44.0000000000
1427 46.0000000000
5050 30.0000000000
evaluations raw_y
1 30.0000000000
89 32.0000000000
120 34.0000000000
145 36.0000000000
306 38.0000000000
401 40.0000000000
403 42.0000000000
619 44.0000000000
1240 46.0000000000
5050 24.0000000000
evaluations raw_y
1 26.0000000000
2 32.0000000000
8 34.0000000000
160 38.0000000000
461 42.0000000000
616 44.0000000000
5050 24.0000000000
evaluations raw_y
1 28.0000000000
3 30.0000000000
32 32.0000000000
97 34.0000000000
163 38.0000000000
244 40.0000000000
465 42.0000000000
3494 44.0000000000
5050 30.0000000000
evaluations raw_y
1 26.0000000000
7 28.0000000000
12 30.0000000000
84 32.0000000000
93 34.0000000000
267 36.0000000000
371 40.0000000000
568 44.0000000000
5050 24.0000000000
evaluations raw_y
1 28.0000000000
9 30.0000000000
34 32.0000000000
170 36.0000000000
236 38.0000000000
378 42.0000000000
920 44.0000000000
1499 46.0000000000
5050 30.0000000000
evaluations raw_y
1 30.0000000000
38 32.0000000000
69 34.0000000000
121 36.0000000000
160 38.0000000000
394 40.0000000000
582 42.0000000000
725 44.0000000000
1714 46.0000000000
5050 36.0000000000
evaluations raw_y
1 20.0000000000
2 28.0000000000
7 30.0000000000
20 34.0000000000
114 36.0000000000
300 38.0000000000
318 40.0000000000
345 42.0000000000
501 44.0000000000
589 46.0000000000
5050 32.0000000000
evaluations raw_y
1 24.0000000000
3 30.0000000000
7 32.0000000000
22 34.0000000000
93 36.0000000000
184 38.0000000000
357 40.0000000000
440 42.0000000000
900 44.0000000000
5050 34.0000000000
evaluations raw_y
1 24.0000000000
3 28.0000000000
5 32.0000000000
79 34.0000000000
104 36.0000000000
204 38.0000000000
447 40.0000000000
593 42.0000000000
821 44.0000000000
2293 46.0000000000
2974 48.0000000000
5050 28.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
13 36.0000000000
230 38.0000000000
286 40.0000000000
451 42.0000000000
689 44.0000000000
827 46.0000000000
1361 48.0000000000
5050 24.0000000000
