evaluations raw_y
1 1.2100677638
6 1.7934002869
58 1.8796992481
252 1.9025875190
459 1.9260400616
622 2.1968365554
803 2.2281639929
934 2.3277467412
1520 2.5987525988
4061 2.9411764706
5000 0.9238728751
evaluations raw_y
1 1.5923566879
29 1.7146776406
30 1.7934002869
46 1.9500780031
203 2.1663778163
241 2.3277467412
2060 2.7839643653
5000 0.8350033400
evaluations raw_y
1 1.5299877601
21 1.9500780031
118 2.0259319287
329 2.0525451560
342 2.0798668885
417 2.1968365554
1742 2.5987525988
5000 1.0993843448
evaluations raw_y
1 1.3007284079
2 1.3227513228
7 1.3935340022
13 1.6425755585
44 1.7146776406
107 1.7531556802
132 1.8355359765
153 2.0525451560
262 2.3629489603
4463 2.3992322457
5000 0.9881422925
evaluations raw_y
1 1.3116474292
6 1.4450867052
7 1.4585764294
10 1.6254876463
18 2.3992322457
1697 2.5562372188
5000 1.2794268168
evaluations raw_y
1 1.1071744907
2 1.2588116818
10 1.4863258026
14 1.7146776406
80 2.0259319287
91 2.0798668885
142 2.1079258010
339 2.6427061311
5000 0.9293680297
evaluations raw_y
1 1.1649580615
7 1.1825922422
13 1.5151515152
22 2.1079258010
346 2.2935779817
948 2.5150905433
2904 2.6427061311
3782 2.7839643653
5000 1.0841283608
evaluations raw_y
1 0.6322711179
2 0.8871540099
4 1.1563367253
5 1.2487512488
6 1.9747235387
49 2.0798668885
79 2.2935779817
132 2.3992322457
242 2.6881720430
5000 1.1478420569
evaluations raw_y
1 1.2100677638
3 1.4723203769
6 1.4863258026
32 1.6600265604
47 2.1367521368
988 2.2603978300
1076 2.3629489603
1297 2.5987525988
5000 1.1150758252
evaluations raw_y
1 1.3340448239
4 1.3455328310
6 1.5451174289
10 1.5762925599
32 2.0259319287
119 2.1663778163
166 2.5562372188
592 2.7839643653
3119 3.0562347188
5000 1.2690355330
evaluations raw_y
1 1.3812154696
3 1.4863258026
14 1.9500780031
92 2.0000000000
294 2.0525451560
409 2.1663778163
445 2.2281639929
855 2.4752475248
1096 2.8344671202
2887 2.9976019185
5000 1.1563367253
evaluations raw_y
1 1.5299877601
2 1.6254876463
44 1.7531556802
45 1.9025875190
126 1.9260400616
298 2.0000000000
1218 2.1968365554
1899 2.2935779817
2874 2.4752475248
3845 2.6427061311
3858 2.7352297593
5000 1.8355359765
evaluations raw_y
1 1.0072522160
2 1.5006002401
12 1.7730496454
85 2.0000000000
402 2.0798668885
525 2.2935779817
1874 2.4366471735
1875 2.5150905433
5000 0.9637625289
evaluations raw_y
1 0.8394895903
2 1.0477787091
4 1.0993843448
5 1.2588116818
8 1.5451174289
15 1.5923566879
18 1.7531556802
28 1.9747235387
165 2.3277467412
901 2.3629489603
3151 2.5562372188
5000 1.5299877601
evaluations raw_y
1 1.7934002869
44 1.8796992481
73 1.9260400616
211 2.3629489603
1460 2.4366471735
1472 2.5987525988
4059 2.7352297593
4179 3.0562347188
5000 1.5923566879
evaluations raw_y
1 1.2291052114
7 1.2388503469
10 1.2794268168
13 1.5762925599
25 1.6778523490
37 1.7337031900
44 2.0259319287
439 2.0798668885
525 2.1367521368
1471 2.8868360277
5000 0.9025270758
evaluations raw_y
1 1.1825922422
2 1.4318442153
11 1.5299877601
17 1.6778523490
21 1.7730496454
23 1.9260400616
171 2.0259319287
175 2.2935779817
1082 2.6881720430
5000 1.2291052114
evaluations raw_y
1 0.5871301080
2 0.7471607890
3 1.5923566879
22 1.6960651289
48 1.8142235123
85 1.9747235387
108 2.1663778163
454 2.2935779817
779 2.3992322457
5000 0.9130752374
evaluations raw_y
1 0.9405568096
2 1.4318442153
5 1.5451174289
14 1.6778523490
15 1.8573551263
32 2.1367521368
140 2.2603978300
169 2.3629489603
5000 1.2588116818
evaluations raw_y
1 0.9520182788
2 1.5923566879
8 1.6254876463
122 1.6425755585
224 2.1079258010
279 2.7839643653
5000 1.0841283608
