evaluations raw_y
1 1.0477787091
2 1.1737089202
3 1.4585764294
7 1.5451174289
30 1.5762925599
47 2.1663778163
368 2.2935779817
406 2.5150905433
509 2.6427061311
887 2.6881720430
960 2.9976019185
995 3.2467532468
1011 3.4626038781
1066 3.5410764873
2039 3.7993920973
5050 3.7993920973
evaluations raw_y
1 1.0204081633
2 1.2291052114
5 1.4450867052
8 1.8796992481
12 2.1968365554
105 2.2935779817
306 2.3277467412
319 2.3992322457
637 2.5150905433
724 2.5562372188
741 2.7839643653
808 3.4626038781
1257 3.9936102236
5050 3.9936102236
evaluations raw_y
1 1.2588116818
3 1.3116474292
10 1.6600265604
14 2.3277467412
484 2.4366471735
507 2.5562372188
832 2.7839643653
903 3.0562347188
1012 3.2467532468
1329 3.3156498674
1508 3.5410764873
5050 2.0525451560
evaluations raw_y
1 1.2100677638
4 1.2794268168
8 1.4060742407
9 1.9260400616
50 2.1968365554
218 2.2603978300
311 2.4366471735
744 2.5150905433
816 2.8344671202
876 3.1172069825
5050 2.7839643653
evaluations raw_y
1 0.5893446488
2 1.3116474292
3 1.3691128149
9 1.7730496454
42 1.9500780031
106 2.2935779817
126 2.3629489603
443 2.4366471735
618 2.5987525988
667 2.7839643653
714 3.2467532468
4910 4.0983606557
5050 3.2467532468
evaluations raw_y
1 0.9462528388
2 1.5762925599
4 1.7337031900
24 1.9500780031
143 2.0000000000
203 2.0798668885
289 2.5987525988
596 2.7352297593
639 2.8868360277
655 3.3875338753
3038 3.5410764873
3650 3.8940809969
4071 3.9936102236
5050 3.5410764873
evaluations raw_y
1 1.0137875101
3 1.1916110582
14 1.3340448239
15 1.4188422247
23 1.5762925599
24 1.8355359765
49 2.1367521368
76 2.2281639929
306 2.2603978300
358 2.3629489603
538 2.5562372188
620 2.7839643653
693 3.2467532468
772 3.3875338753
806 3.7091988131
5050 2.6881720430
evaluations raw_y
1 1.2195121951
3 1.4318442153
9 1.9260400616
86 2.0000000000
211 2.0259319287
297 2.1367521368
410 2.1968365554
520 2.4366471735
630 2.5150905433
863 2.7352297593
941 2.9411764706
1007 3.5410764873
1046 3.7091988131
1199 3.8940809969
4441 4.3252595156
5050 4.3252595156
evaluations raw_y
1 1.2007684918
3 1.3935340022
8 1.4585764294
14 2.0525451560
228 2.1367521368
282 2.4366471735
322 2.7839643653
656 2.9976019185
669 3.3156498674
5050 2.8868360277
evaluations raw_y
1 1.3935340022
12 1.7337031900
85 1.8573551263
118 2.0259319287
154 2.4752475248
362 2.5150905433
389 2.5562372188
441 2.9411764706
5050 2.9411764706
evaluations raw_y
1 0.9758001561
2 1.2588116818
6 1.4318442153
8 1.5006002401
10 1.5762925599
14 1.6425755585
24 1.6778523490
27 1.6960651289
42 2.0525451560
68 2.0798668885
273 2.1367521368
514 2.5150905433
565 2.5562372188
632 2.7839643653
640 3.0562347188
1154 3.1806615776
1273 3.4626038781
5050 3.4626038781
evaluations raw_y
1 1.8355359765
38 2.1367521368
152 2.2281639929
319 2.2603978300
641 2.4752475248
751 2.9411764706
3873 2.9976019185
4696 3.1172069825
5050 3.1172069825
evaluations raw_y
1 1.0407993339
2 1.1394712853
4 1.2100677638
7 1.4585764294
21 1.4723203769
26 1.6778523490
60 1.8355359765
110 2.1663778163
288 2.7839643653
299 2.9411764706
1335 3.1806615776
1421 3.5410764873
5050 3.5410764873
evaluations raw_y
1 1.8796992481
27 2.5562372188
610 2.7839643653
1029 2.8868360277
1178 2.9976019185
1442 3.3156498674
5050 3.3156498674
evaluations raw_y
1 1.1150758252
2 1.8573551263
82 2.2603978300
640 2.4752475248
818 2.8868360277
1002 3.2467532468
1060 3.3156498674
2618 3.4626038781
5050 3.0562347188
evaluations raw_y
1 0.6148548942
2 1.2690355330
3 1.4863258026
6 1.6600265604
63 1.9025875190
77 2.0000000000
151 2.3629489603
526 2.3992322457
703 2.8868360277
769 2.9411764706
787 3.4626038781
5050 3.4626038781
evaluations raw_y
1 0.9184423218
3 0.9637625289
4 1.3572204126
5 1.4060742407
11 1.5605493134
34 1.9025875190
151 2.1663778163
358 2.3629489603
541 2.7352297593
942 2.9976019185
1092 3.4626038781
5050 3.4626038781
evaluations raw_y
1 0.7926442613
2 1.5151515152
6 1.7730496454
8 2.0259319287
151 2.2603978300
168 2.5150905433
643 2.6881720430
752 2.8344671202
827 2.8868360277
882 3.1172069825
931 3.3156498674
953 3.6231884058
5050 2.6881720430
evaluations raw_y
1 0.9637625289
2 1.3007284079
14 2.0000000000
90 2.2603978300
543 2.2935779817
711 2.3277467412
1012 2.4366471735
1036 2.4752475248
1052 2.7352297593
1090 2.8344671202
1183 3.1172069825
2419 3.3875338753
2572 3.5410764873
2811 3.6231884058
5050 2.1079258010
evaluations raw_y
1 1.5299877601
18 1.5451174289
23 1.6600265604
37 1.7146776406
67 1.9025875190
207 1.9747235387
245 2.1968365554
420 2.2603978300
543 2.3992322457
664 2.6881720430
1077 2.7839643653
1313 2.8868360277
2488 2.9976019185
5050 2.9976019185
