evaluations raw_y
1 32.0000000000
57 34.0000000000
75 38.0000000000
229 40.0000000000
252 42.0000000000
399 44.0000000000
5050 42.0000000000
evaluations raw_y
1 28.0000000000
15 30.0000000000
65 32.0000000000
75 34.0000000000
180 36.0000000000
224 38.0000000000
364 40.0000000000
579 42.0000000000
718 44.0000000000
5050 44.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
3 26.0000000000
5 28.0000000000
12 32.0000000000
124 34.0000000000
185 38.0000000000
398 40.0000000000
1647 42.0000000000
3687 44.0000000000
3951 46.0000000000
5050 44.0000000000
evaluations raw_y
1 28.0000000000
3 32.0000000000
13 34.0000000000
106 38.0000000000
260 40.0000000000
296 42.0000000000
494 44.0000000000
5050 44.0000000000
evaluations raw_y
1 20.0000000000
3 26.0000000000
4 34.0000000000
130 36.0000000000
273 42.0000000000
577 44.0000000000
756 46.0000000000
4389 48.0000000000
5050 42.0000000000
evaluations raw_y
1 24.0000000000
3 30.0000000000
100 32.0000000000
108 34.0000000000
186 36.0000000000
242 38.0000000000
434 40.0000000000
592 42.0000000000
756 44.0000000000
2248 46.0000000000
5050 42.0000000000
evaluations raw_y
1 22.0000000000
4 26.0000000000
9 28.0000000000
10 30.0000000000
62 34.0000000000
88 36.0000000000
234 38.0000000000
306 40.0000000000
368 42.0000000000
564 44.0000000000
778 46.0000000000
5050 42.0000000000
evaluations raw_y
1 20.0000000000
2 24.0000000000
3 28.0000000000
8 30.0000000000
19 32.0000000000
49 34.0000000000
82 36.0000000000
208 42.0000000000
431 44.0000000000
644 46.0000000000
919 48.0000000000
5050 48.0000000000
evaluations raw_y
1 24.0000000000
4 34.0000000000
234 36.0000000000
300 38.0000000000
323 40.0000000000
456 42.0000000000
1505 44.0000000000
5050 40.0000000000
evaluations raw_y
1 30.0000000000
64 32.0000000000
71 34.0000000000
124 36.0000000000
188 38.0000000000
304 42.0000000000
504 44.0000000000
3028 46.0000000000
5050 42.0000000000
evaluations raw_y
1 30.0000000000
84 32.0000000000
122 34.0000000000
151 36.0000000000
226 38.0000000000
306 40.0000000000
429 42.0000000000
466 44.0000000000
825 46.0000000000
1988 48.0000000000
5050 40.0000000000
evaluations raw_y
1 26.0000000000
2 32.0000000000
8 34.0000000000
159 36.0000000000
279 38.0000000000
319 40.0000000000
416 44.0000000000
611 46.0000000000
796 48.0000000000
5050 48.0000000000
evaluations raw_y
1 28.0000000000
3 30.0000000000
32 32.0000000000
101 34.0000000000
197 36.0000000000
332 38.0000000000
360 40.0000000000
602 42.0000000000
767 44.0000000000
4820 46.0000000000
5050 40.0000000000
evaluations raw_y
1 26.0000000000
7 28.0000000000
12 30.0000000000
88 32.0000000000
147 34.0000000000
224 36.0000000000
351 38.0000000000
369 40.0000000000
418 42.0000000000
495 44.0000000000
780 46.0000000000
5050 38.0000000000
evaluations raw_y
1 28.0000000000
9 30.0000000000
34 32.0000000000
158 36.0000000000
241 38.0000000000
294 40.0000000000
319 42.0000000000
538 44.0000000000
5050 40.0000000000
evaluations raw_y
1 30.0000000000
38 32.0000000000
69 34.0000000000
121 36.0000000000
253 38.0000000000
361 40.0000000000
369 42.0000000000
511 44.0000000000
667 46.0000000000
5050 44.0000000000
evaluations raw_y
1 20.0000000000
2 28.0000000000
7 30.0000000000
20 34.0000000000
114 36.0000000000
270 38.0000000000
299 40.0000000000
433 42.0000000000
507 44.0000000000
1143 46.0000000000
5050 46.0000000000
evaluations raw_y
1 24.0000000000
3 30.0000000000
7 32.0000000000
22 34.0000000000
91 36.0000000000
109 38.0000000000
222 40.0000000000
389 42.0000000000
1371 44.0000000000
5050 44.0000000000
evaluations raw_y
1 24.0000000000
3 28.0000000000
5 32.0000000000
79 34.0000000000
132 36.0000000000
244 38.0000000000
335 40.0000000000
342 42.0000000000
598 44.0000000000
4208 46.0000000000
5050 44.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
13 36.0000000000
232 38.0000000000
292 40.0000000000
404 42.0000000000
514 44.0000000000
2642 46.0000000000
5050 42.0000000000
