evaluations raw_y
1 32.0000000000
25 34.0000000000
36 38.0000000000
262 40.0000000000
5000 34.0000000000
evaluations raw_y
1 24.0000000000
4 28.0000000000
19 34.0000000000
25 36.0000000000
1358 38.0000000000
1600 40.0000000000
5000 40.0000000000
evaluations raw_y
1 22.0000000000
2 24.0000000000
5 26.0000000000
6 28.0000000000
28 30.0000000000
51 32.0000000000
60 34.0000000000
94 36.0000000000
353 38.0000000000
563 40.0000000000
641 42.0000000000
5000 34.0000000000
evaluations raw_y
1 36.0000000000
66 38.0000000000
5000 38.0000000000
evaluations raw_y
1 28.0000000000
15 30.0000000000
23 32.0000000000
31 34.0000000000
46 36.0000000000
49 38.0000000000
2179 40.0000000000
5000 34.0000000000
evaluations raw_y
1 24.0000000000
3 26.0000000000
6 28.0000000000
12 32.0000000000
36 34.0000000000
119 36.0000000000
158 38.0000000000
5000 36.0000000000
evaluations raw_y
1 26.0000000000
26 28.0000000000
27 30.0000000000
40 32.0000000000
136 34.0000000000
5000 30.0000000000
evaluations raw_y
1 28.0000000000
18 30.0000000000
19 32.0000000000
53 34.0000000000
5000 34.0000000000
evaluations raw_y
1 30.0000000000
17 32.0000000000
44 34.0000000000
50 36.0000000000
5000 34.0000000000
evaluations raw_y
1 22.0000000000
2 28.0000000000
3 30.0000000000
9 32.0000000000
410 34.0000000000
1316 36.0000000000
5000 36.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
10 32.0000000000
19 34.0000000000
29 36.0000000000
81 38.0000000000
148 40.0000000000
5000 36.0000000000
evaluations raw_y
1 28.0000000000
3 34.0000000000
17 36.0000000000
38 40.0000000000
385 42.0000000000
5000 40.0000000000
evaluations raw_y
1 22.0000000000
3 28.0000000000
7 30.0000000000
19 32.0000000000
66 36.0000000000
113 38.0000000000
5000 38.0000000000
evaluations raw_y
1 20.0000000000
2 30.0000000000
1086 32.0000000000
5000 28.0000000000
evaluations raw_y
1 26.0000000000
14 28.0000000000
17 30.0000000000
19 32.0000000000
31 34.0000000000
50 36.0000000000
141 38.0000000000
1412 40.0000000000
5000 34.0000000000
evaluations raw_y
1 20.0000000000
3 22.0000000000
4 28.0000000000
18 34.0000000000
36 36.0000000000
500 38.0000000000
5000 34.0000000000
evaluations raw_y
1 28.0000000000
2 32.0000000000
8 36.0000000000
30 38.0000000000
55 40.0000000000
687 42.0000000000
5000 40.0000000000
evaluations raw_y
1 20.0000000000
2 28.0000000000
9 30.0000000000
22 32.0000000000
43 34.0000000000
60 36.0000000000
4495 38.0000000000
5000 34.0000000000
evaluations raw_y
1 28.0000000000
2 34.0000000000
37 36.0000000000
56 38.0000000000
1576 40.0000000000
5000 38.0000000000
evaluations raw_y
1 26.0000000000
4 30.0000000000
20 32.0000000000
63 34.0000000000
5000 32.0000000000
