evaluations raw_y
1 1.1916110582
3 1.2690355330
5 1.6425755585
17 1.7531556802
35 2.0525451560
181 2.5562372188
641 2.6427061311
3689 3.0562347188
5000 0.8132726090
evaluations raw_y
1 0.6148548942
2 1.1916110582
12 1.8573551263
45 1.8796992481
54 2.5150905433
3835 2.7352297593
5000 1.1563367253
evaluations raw_y
1 1.1394712853
2 1.2100677638
3 1.2291052114
7 1.4318442153
20 1.6087516088
22 2.1079258010
34 3.7993920973
5000 0.8722958828
evaluations raw_y
1 0.7066139062
2 0.8973438622
3 1.1230907457
4 1.2195121951
5 1.3455328310
15 1.5299877601
17 1.8796992481
48 2.0000000000
240 2.7352297593
3475 2.8344671202
5000 0.7654623393
evaluations raw_y
1 0.8350033400
3 0.9881422925
4 1.0137875101
6 1.0766580534
13 1.3935340022
14 1.7146776406
28 2.4752475248
800 2.5562372188
3920 2.7839643653
4746 2.9976019185
5000 0.8626639061
evaluations raw_y
1 1.9747235387
54 2.0798668885
505 2.3992322457
836 2.4366471735
2691 2.5150905433
4211 2.5562372188
5000 1.5006002401
evaluations raw_y
1 1.6087516088
6 2.0259319287
55 2.0798668885
557 2.1367521368
571 2.3992322457
1264 2.6427061311
2646 2.7839643653
5000 0.9578544061
evaluations raw_y
1 1.0204081633
6 1.1478420569
12 1.2487512488
13 1.6425755585
51 2.0259319287
535 2.0798668885
659 2.1968365554
709 2.3629489603
1170 2.7352297593
3653 2.8344671202
5000 0.9520182788
evaluations raw_y
1 1.0008006405
2 1.1649580615
3 1.2291052114
5 1.4863258026
18 1.8796992481
28 2.2935779817
67 2.5562372188
83 2.9411764706
5000 1.1825922422
evaluations raw_y
1 1.1649580615
2 1.3340448239
6 1.3572204126
10 1.3812154696
22 1.4723203769
60 1.5605493134
72 1.7934002869
80 1.8355359765
171 1.9260400616
271 2.0525451560
363 2.2603978300
453 2.7352297593
5000 0.6645401382
evaluations raw_y
1 1.2100677638
4 1.2487512488
8 1.5006002401
27 1.7531556802
28 1.7934002869
122 1.8355359765
132 2.1663778163
422 2.3992322457
2301 2.5987525988
4216 2.6427061311
5000 1.2899896801
evaluations raw_y
1 1.5451174289
12 1.7531556802
51 1.8355359765
63 1.9025875190
143 2.1367521368
780 2.3277467412
1383 2.3992322457
2644 2.4366471735
2839 2.5150905433
5000 1.1825922422
evaluations raw_y
1 1.0477787091
3 1.5151515152
6 1.9025875190
122 1.9500780031
242 2.3629489603
1438 2.4752475248
1481 2.5987525988
5000 0.8440243079
evaluations raw_y
1 1.0477787091
3 1.0692899914
7 1.3455328310
8 1.5605493134
24 1.5762925599
40 1.6778523490
65 1.8355359765
170 2.0798668885
516 2.1663778163
865 2.2935779817
3611 2.5987525988
4933 2.8868360277
5000 1.5605493134
evaluations raw_y
1 1.1071744907
2 1.4723203769
4 1.5299877601
11 1.6087516088
14 1.7531556802
47 2.0000000000
295 2.0525451560
423 2.4752475248
3778 2.8868360277
5000 0.7229612493
evaluations raw_y
1 1.2794268168
5 1.4723203769
6 1.6600265604
9 1.7934002869
24 1.8796992481
39 2.5987525988
5000 1.0841283608
evaluations raw_y
1 1.0841283608
3 1.4863258026
13 1.5299877601
23 2.1367521368
29 2.2935779817
1796 2.4366471735
3473 2.5562372188
5000 1.1916110582
evaluations raw_y
1 0.8821453776
2 1.2100677638
3 1.2388503469
6 1.3935340022
9 1.4585764294
15 1.5006002401
16 2.0798668885
304 2.2603978300
853 2.4366471735
1027 2.5562372188
5000 0.4291108823
evaluations raw_y
1 0.8175277959
3 0.8973438622
4 1.3691128149
5 1.6600265604
49 1.6960651289
55 1.7934002869
154 1.9500780031
219 2.0000000000
308 2.0798668885
422 2.2281639929
586 2.3992322457
1685 2.8344671202
5000 1.3691128149
evaluations raw_y
1 0.3895294484
2 1.0993843448
6 1.1737089202
8 1.2794268168
10 1.3007284079
16 1.3340448239
21 1.8355359765
52 2.0000000000
119 2.0798668885
173 2.2603978300
283 2.3277467412
1703 2.6881720430
2482 2.8868360277
5000 0.6760411033
